Compound_ID,MZ,RT,Intensity,Annotation_ID
QI6646,142.9617802,13.63706667,7.738351252,
QI6647,165.1394616,13.6549,6.383448718,
QI6648,187.9993242,13.65935,1983.090108,
QI6649,79.02130942,13.67273333,552.7309193,
QI665,442.3163976,1.78445,8710.073631,
QI6650,142.9617004,13.69501667,8.798153658,
QI6651,104.1072064,13.7173,224.1633615,
QI6652,90.09151371,13.72175,179.1231575,
QI6653,142.9618073,13.73513333,2.141409993,
QI6654,154.9903401,13.75741667,762.9598103,
QI6655,187.9993582,13.77525,4014.59313,
QI6656,165.1396187,13.77525,2.505876835,
QI6657,142.9614014,13.79306667,31.63816918,
QI6658,90.05594933,13.86438333,1.090603005,
QI6659,172.9563643,13.86885,762.8090195,
QI666,285.2576843,1.78445,1990.401961,
QI6660,90.09151629,13.87775,173.8962492,
QI6661,287.8886023,13.89113333,1247.45708,
QI6662,79.02128956,13.90005,197.0560252,
QI6663,186.2220602,13.91786667,1099.607846,
QI6664,157.0861079,13.93125,647.9562043,
QI6665,154.990174,13.94906667,3533.454536,
QI6666,187.9994881,13.9669,1617.054484,
QI6667,113.964152,13.97581667,661.4291738,
QI6668,84.04457897,13.98918333,2206.895585,
QI6669,143.1066701,13.9981,1110.525876,
QI667,233.2262916,1.78445,1737.1614,
QI6670,142.9616669,14.01593333,25.86361277,
QI6671,171.1017557,14.03375,904.759662,
QI6672,128.072263,14.05158333,4.757901947,
QI6673,79.02118572,14.0605,198.2966744,
QI6674,185.1173521,14.06495,108.9529938,
QI6675,79.02128354,14.08723333,196.2430332,
QI6676,128.143603,14.0917,586.4156822,
QI6677,113.9641484,14.10061667,800.8506507,
QI6678,172.9563719,14.11845,388.3482801,
QI6679,138.9952265,14.13626667,575.2281799,
QI668,339.2526101,1.78445,4792.799934,
QI6680,151.1101617,14.1541,13.60379702,
QI6681,157.0830504,14.16746667,45.22279429,
QI6682,187.9993568,14.16746667,8520.145235,
QI6683,154.9902398,14.2165,1267.677781,
QI6684,172.9562735,14.2165,261.496103,
QI6685,79.02127216,14.23433333,198.8312076,
QI6686,140.9615884,14.23878333,311.4222567,
QI6687,328.9150211,14.2477,1673.832591,
QI6688,154.9901973,14.2477,2064.27006,
QI6689,187.9993546,14.26106667,6101.534939,
QI6690,183.985315,14.26998333,9.308364239,
QI6691,165.1392804,14.2789,4.1117253,
QI6692,165.1371811,14.28781667,93.70896378,
QI6693,287.8885386,14.31455,1124.780456,
QI6694,142.9616694,14.32346667,74.40533926,
QI6695,165.13964,14.33238333,3.588452423,
QI6696,177.0905928,14.36358333,6.030083987,
QI6697,72.08089767,14.36803333,461.3338664,
QI6698,113.9640979,14.37695,492.834958,
QI6699,154.9901037,14.39033333,2075.398759,
QI67,210.0584659,1.4654,6008.038236,
QI670,553.1871596,1.78445,3938.260433,
QI6700,216.0953619,14.41261667,1174.124469,
QI6701,187.9993815,14.4349,3061.68138,
QI6702,172.9564205,14.44381667,296.9237517,
QI6703,239.1060295,14.45273333,4148.3491,
QI6704,284.1639327,14.45273333,79.99163239,
QI6705,142.9613498,14.45273333,131.1715876,
QI6706,138.9952601,14.46163333,1304.9812,
QI6707,172.9563399,14.47501667,379.7069504,
QI6708,165.137437,14.48393333,259.938794,
QI6709,181.993171,14.4973,6.79113542,
QI671,385.2945276,1.78445,561.5405756,
QI6710,209.9460543,14.50621667,2888.083073,
QI6711,188.9788188,14.51958333,48.96366956,
QI6712,328.9152914,14.5285,4619.496857,
QI6713,287.888849,14.5285,3180.234305,
QI6714,305.8988311,14.5285,663.5327995,
QI6715,139.9879271,14.53295,150.9693062,
QI6716,229.0878881,14.57306667,27434.65693,
QI6717,457.1685938,14.57753333,6374.520018,
QI6718,142.9613573,14.59981667,152.5177578,
QI6719,312.9430729,14.6221,3845.131523,
QI672,453.2311336,1.78445,45.10826778,
QI6720,113.9641668,14.63546667,1170.931101,
QI6721,154.9902146,14.65775,2203.755724,
QI6722,185.1175861,14.66666667,176.197311,
QI6723,477.8232571,14.66666667,24.16696823,
QI6724,236.1127636,14.68003333,963.1556237,
QI6725,187.9993424,14.68895,3062.994079,
QI6726,142.9589467,14.72906667,33.5448096,
QI6727,165.1391516,14.76918333,7.522404709,
QI6728,187.9994187,14.7781,2469.348759,
QI6729,157.0861767,14.78255,352.3980379,
QI673,393.2631041,1.78445,2178.422278,
QI6730,312.9429677,14.79146667,7806.31675,
QI6731,183.9855838,14.81375,6.780746019,
QI6732,142.9589725,14.8405,37.71101037,
QI6733,98.51234945,14.86278333,738.7171859,
QI6734,287.8888542,14.86278333,2285.626037,
QI6735,138.9953219,14.86278333,922.0043714,
QI6736,171.1016426,14.86278333,1838.494356,
QI6737,172.956548,14.86278333,534.1371749,
QI6738,320.8846009,14.86278333,62.89112908,
QI6739,295.8708584,14.86278333,34.65585712,
QI6740,109.0228686,14.86278333,9.528036082,
QI6741,154.9902846,14.86723333,5163.071364,
QI6742,139.9632692,14.86723333,2459.585363,
QI6743,541.8665474,14.86723333,369.3056783,
QI6744,495.834353,14.86723333,138.3437906,
QI6745,165.1393695,14.86723333,1.948684516,
QI6746,215.9796328,14.86723333,35.5025618,
QI6747,177.0878833,14.88061667,20.54809678,
QI6748,128.1436279,14.88506667,325.268276,
QI6749,312.9428129,14.89843333,2629.533151,
QI675,502.2444946,1.7889,269461.36,
QI6750,142.9594407,14.91626667,13.33160851,
QI6751,187.9993095,14.92963333,1875.851194,
QI6752,142.9619935,14.95638333,92.78899454,
QI6753,84.04457824,14.9653,1488.98421,
QI6754,183.9854207,14.97421667,7.086975942,
QI6755,142.9591878,14.98313333,10.25182984,
QI6756,209.9462957,15.00541667,1350.565329,
QI6757,128.1436077,15.00986667,403.1067379,
QI6758,312.942942,15.0277,3681.111356,
QI6759,165.137285,15.04553333,61.94666924,
QI676,455.3375645,1.7889,111632.7002,
QI6760,142.9589633,15.04998333,68.11071576,
QI6761,138.9953248,15.0589,995.5815499,
QI6762,162.1125908,15.0589,1204.260648,
QI6763,113.9641478,15.0589,1200.05604,
QI6764,239.1060619,15.06335,1393.744175,
QI6765,183.9854135,15.06781667,5.840717987,
QI6766,113.9641008,15.09455,534.6795732,
QI6767,287.8887442,15.09901667,892.4932266,
QI6768,209.9462128,15.11238333,2344.834855,
QI6769,142.9593877,15.11683333,17.3163634,
QI677,612.1884103,1.7889,46.03458598,
QI6770,187.9993728,15.1213,2733.168378,
QI6771,154.9902058,15.16141667,1237.288439,
QI6772,187.9992623,15.17033333,2349.31511,
QI6773,495.8337991,15.19261667,55.18469179,
QI6774,165.1369264,15.20153333,158.516734,
QI6775,165.1394383,15.23273333,2.660718563,
QI6776,113.9641287,15.24163333,1231.039451,
QI6777,209.9461024,15.25055,3115.235686,
QI6778,354.9316823,15.25501667,135.6608384,
QI6779,113.964156,15.29513333,546.9947587,
QI678,471.3486292,1.7889,12763.63826,
QI6780,287.8887524,15.29958333,925.8311554,
QI6781,209.9462095,15.30403333,1721.006309,
QI6782,79.02122324,15.3085,300.4682368,
QI6783,142.9591587,15.33078333,9.101143442,
QI6784,113.9640882,15.3397,1085.815104,
QI6785,138.9953081,15.36198333,1014.430925,
QI6786,165.1395005,15.3709,3.942460192,
QI6787,142.9613415,15.38871667,139.558128,
QI6788,154.9902918,15.40655,2691.114438,
QI6789,142.9592175,15.41546667,3.171670134,
QI679,337.2372732,1.7889,21190.3809,
QI6790,79.02125391,15.41991667,353.012707,
QI6791,185.1174223,15.4333,176.31194,
QI6792,142.9619169,15.4645,131.6882682,
QI6793,287.8884815,15.4645,639.9918142,
QI6794,236.1125229,15.46895,1157.471951,
QI6795,183.985514,15.49123333,12.94594804,
QI6796,128.1435702,15.50906667,613.5866501,
QI6797,177.0906401,15.51351667,3.823968452,
QI6798,177.0875228,15.5269,126.1955779,
QI6799,183.9854399,15.53135,17.89172854,
QI68,111.117214,1.4654,447.2073828,
QI680,284.221937,1.7889,6394.755817,
QI6800,447.3467321,15.5581,957.970582,
QI6801,142.9593775,15.56255,24.06721449,
QI6802,160.9717117,15.56701667,10.19449724,
QI6803,138.9953123,15.57593333,1541.799807,
QI6804,180.9899088,15.58038333,114902.6415,
QI6805,287.888809,15.58038333,3009.966378,
QI6806,154.9903247,15.58038333,1540.067243,
QI6807,289.8891605,15.58038333,80.87520475,
QI6808,188.978759,15.58038333,46.91740038,
QI6809,165.1395502,15.58038333,2.66385862,
QI681,492.2230284,1.7889,9806.14764,
QI6810,140.9617139,15.58038333,1003.665931,
QI6811,185.9835496,15.58038333,26.78284941,
QI6812,128.1436063,15.58483333,896.066378,
QI6813,142.9614327,15.61603333,142.5436335,
QI6814,181.9924173,15.62941667,1.818362465,
QI6815,209.9462318,15.64723333,2812.237115,
QI6816,79.02124427,15.66061667,295.2643747,
QI6817,154.9902658,15.6829,2797.293809,
QI6818,142.9594892,15.68735,23.6502551,
QI6819,181.9925,15.70071667,2.650886813,
QI682,289.2162193,1.7889,5973.836424,
QI6820,142.9613875,15.74083333,161.8051299,
QI6821,183.9856342,15.75421667,17.25446263,
QI6822,128.1435844,15.75866667,831.6550987,
QI6823,142.9595162,15.77203333,35.70737685,
QI6824,142.9619301,15.78986667,157.5643771,
QI6825,142.95927,15.79878333,10.71315704,
QI6826,209.9461283,15.80323333,1400.200122,
QI6827,187.9993253,15.82106667,4783.56692,
QI6828,312.9428924,15.84335,4172.709826,
QI6829,127.0743486,15.85671667,1.27906238,
QI683,377.1954262,1.7889,5583.602536,
QI6830,122.5475831,15.86563333,105.5578721,
QI6831,113.9642399,15.879,1124.867707,
QI6832,154.9902506,15.88346667,3459.795996,
QI6833,142.9589796,15.9013,92.81012689,
QI6834,125.060096,15.91911667,503.8166773,
QI6835,183.9857694,15.93695,19.00234951,
QI6836,199.9880083,15.9414,1640.708623,
QI6837,312.942931,15.9637,2421.676813,
QI6838,213.9831607,15.9637,225.5343773,
QI6839,318.8864604,15.9637,53.04091675,
QI684,259.2420386,1.7889,2564.846172,
QI6840,239.1059546,15.96815,2304.135393,
QI6841,287.8888746,15.96815,1391.217581,
QI6842,261.088125,15.96815,38.00701829,
QI6843,328.8923135,15.96815,52.03143866,
QI6844,354.9319875,15.96815,102.5652143,
QI6845,228.0077117,15.96815,119.0985806,
QI6846,177.1274529,15.97261667,83.27904106,
QI6847,160.9717871,15.97706667,13.59046573,
QI6848,165.1394905,15.98151667,11.62986294,
QI6849,153.1134274,15.99935,98.41232812,
QI6850,330.9152801,15.99935,102.3709848,
QI6851,185.9836563,15.99935,10.15139541,
QI6852,110.0204035,16.0038,691.6811209,
QI6853,328.9152129,16.0038,3302.245372,
QI6854,287.8887405,16.0038,819.7190999,
QI6855,138.9951787,16.0038,268.0429744,
QI6856,89.50669323,16.0038,9.922983839,
QI6857,157.9738303,16.0038,105.4558764,
QI6858,112.087314,16.0038,156.1547654,
QI6859,113.0964786,16.0038,136.192282,
QI686,564.4622066,1.7889,2241.795374,
QI6860,99.01389962,16.0038,17.04109272,
QI6861,228.0073556,16.0038,88.23367253,
QI6862,100.0633291,16.00826667,5253.258441,
QI6863,72.06828986,16.00826667,1464.998428,
QI6864,85.07613733,16.00826667,831.2553761,
QI6865,179.0927206,16.00826667,1248.896136,
QI6866,119.0820405,16.00826667,348.3800108,
QI6867,126.1027126,16.00826667,511.6933611,
QI6868,114.0666015,16.00826667,758.1440498,
QI6869,115.0870228,16.00826667,669.3262245,
QI687,174.4622041,1.7889,34.47721018,
QI6870,70.06522958,16.00826667,333.9008118,
QI6871,130.133817,16.00826667,251.4779821,
QI6872,94.06531061,16.00826667,189.6684043,
QI6873,72.04443647,16.00826667,155.1325504,
QI6874,125.0841502,16.00826667,939.2197402,
QI6875,101.0667215,16.00826667,215.2995966,
QI6876,130.097497,16.00826667,272.5241138,
QI6877,86.08390782,16.00826667,54.37932846,
QI6878,104.0707883,16.00826667,602.5585771,
QI6879,84.0557301,16.00826667,10.68067935,
QI688,360.2739343,1.7889,217.520278,
QI6880,125.0711295,16.00826667,637.2528817,
QI6881,120.056019,16.00826667,472.5813484,
QI6882,144.0766746,16.00826667,15.97061671,
QI6883,120.0853455,16.00826667,6.343227972,
QI6884,138.1023986,16.00826667,64.04504165,
QI6885,155.0926194,16.00826667,61.55111904,
QI6886,199.9880239,16.00826667,1364.037192,
QI6887,116.0822124,16.00826667,20.64848024,
QI6888,129.0912402,16.00826667,190.6185391,
QI6889,86.04309185,16.00826667,26.54665864,
QI689,383.330488,1.793366667,71743.78287,
QI6890,99.07485889,16.00826667,143.2917576,
QI6891,72.08082843,16.00826667,594.1266808,
QI6892,140.0816931,16.00826667,1180.519893,
QI6893,110.0716243,16.00826667,105.9859005,
QI6894,92.07068543,16.00826667,73.41890566,
QI6895,87.0441646,16.00826667,310.6755372,
QI6896,113.1076147,16.00826667,332.3228681,
QI6897,76.03935252,16.00826667,224.5121812,
QI6898,111.0920566,16.00826667,302.7959373,
QI6899,128.1184335,16.00826667,584.5018475,
QI69,130.0612558,1.4654,116.8997188,
QI690,474.2853896,1.793366667,37804.14142,
QI6900,131.0815373,16.00826667,923.9802837,
QI6901,87.09181346,16.00826667,863.1078945,
QI6902,85.03976331,16.00826667,1015.903324,
QI6903,98.07153252,16.00826667,3575.581056,
QI6904,124.0872643,16.00826667,99641.84428,
QI6905,109.0226954,16.0038,12.82342918,
QI6906,137.0821162,16.0038,110.3684477,
QI6907,113.9641187,16.0038,1375.472436,
QI6908,127.0867912,16.0038,1970.97368,
QI6909,289.8884461,16.0038,25.12188343,
QI691,331.0938371,1.793366667,1640.068241,
QI6910,122.0606052,16.0038,121.0022926,
QI6911,139.9632001,16.0038,729.2966695,
QI6912,154.9902379,16.0038,2335.37251,
QI6913,98.51227549,16.0038,574.9115823,
QI6914,197.1173131,15.99935,280.8447625,
QI6915,188.9786,15.99935,45.55598219,
QI6916,153.0909856,15.99935,414.2063472,
QI6917,186.9810378,15.99935,666.3617362,
QI6918,160.9722582,15.98151667,6.861362963,
QI6919,187.9993401,15.97706667,5384.071619,
QI692,382.2008952,1.793366667,542.9371442,
QI6920,236.11256,15.97261667,1129.557042,
QI6921,241.1018555,15.96815,23.07367783,
QI6922,355.8759206,15.96815,1189.857705,
QI6923,284.1639179,15.96815,47.70275045,
QI6924,209.9462277,15.96815,3241.110396,
QI6925,104.1073275,15.96815,202.697078,
QI6926,141.9585753,15.96815,32146.83338,
QI6927,174.9537383,15.9637,34.45459201,
QI6928,172.9565524,15.9637,276.1604681,
QI6929,128.1436023,15.95478333,1131.161969,
QI693,290.0806873,1.793366667,1735.213431,
QI6930,142.9617075,15.9414,17.27325171,
QI6931,160.9725432,15.92358333,34.31103639,
QI6932,142.9592396,15.91466667,5.660889539,
QI6933,128.143594,15.88346667,983.8645337,
QI6934,165.1396129,15.879,2.186633556,
QI6935,209.9462592,15.8701,3922.983098,
QI6936,142.9594378,15.86118333,20.45743033,
QI6937,183.9854779,15.84781667,10.40568103,
QI6938,142.9616141,15.83443333,21.63128283,
QI6939,184.9894066,15.81661667,0.976245111,
QI6940,79.02125823,15.80323333,249.3199647,
QI6941,165.1391309,15.79431667,9.488319815,
QI6942,154.990231,15.78095,4081.163674,
QI6943,79.02128353,15.76311667,199.8644956,
QI6944,209.9461448,15.75421667,1757.163176,
QI6945,137.1082085,15.7453,2.693878634,
QI6946,183.9855674,15.71855,7.155239673,
QI6947,128.143616,15.69181667,1449.855913,
QI6948,181.9927276,15.6829,0.930522973,
QI6949,177.0877867,15.66506667,138.7215979,
QI695,317.1746221,1.793366667,566.6177238,
QI6950,259.147486,15.65615,2453.920119,
QI6951,187.9993559,15.63833333,11096.41785,
QI6952,142.9594961,15.6205,43.96777623,
QI6953,142.9590383,15.59821667,13.38834211,
QI6954,332.9106437,15.58038333,56.10896767,
QI6955,228.0077696,15.58038333,307.1990116,
QI6956,113.9641362,15.58038333,4097.384891,
QI6957,186.9811159,15.58038333,3818.150421,
QI6958,326.9201463,15.58038333,117.9892116,
QI6959,330.9157,15.58038333,206.8583724,
QI696,304.1901611,1.793366667,0.179477063,
QI6960,98.51230688,15.58038333,572.3979863,
QI6961,328.9152972,15.58038333,4694.912792,
QI6962,209.9462122,15.57593333,2129.875624,
QI6963,142.9613269,15.57593333,77.65762133,
QI6964,142.961601,15.56701667,166.2870642,
QI6965,183.985444,15.56255,11.48661521,
QI6966,142.9590373,15.53581667,15.34681131,
QI6967,183.9888118,15.53135,6793.788449,
QI6968,312.9429139,15.52243333,4488.586815,
QI6969,122.5475836,15.51351667,87.84708187,
QI697,741.1812877,1.793366667,442.9188562,
QI6970,79.02124625,15.49123333,200.9390075,
QI6971,154.9902773,15.48678333,2744.669081,
QI6972,128.1435721,15.4645,609.9710006,
QI6973,187.9993452,15.4645,4742.706636,
QI6974,142.9594738,15.44221667,44.93835785,
QI6975,142.9613364,15.42438333,248.05462,
QI6976,165.1399409,15.41546667,4.950700995,
QI6977,128.1436014,15.41101667,473.6792334,
QI6978,113.9641725,15.4021,949.1442065,
QI6979,181.9924925,15.37981667,3.753851966,
QI698,589.482916,1.793366667,2007.822889,
QI6980,128.1436057,15.36198333,267.4672782,
QI6981,181.9927963,15.34415,1.600548575,
QI6982,181.9932282,15.33523333,2.935024163,
QI6983,128.1435664,15.3085,335.839419,
QI6984,250.1859346,15.3085,13.4346001,
QI6985,172.9564062,15.29958333,307.8071014,
QI6986,138.9953172,15.29958333,461.9470303,
QI6987,128.1435983,15.2773,334.1463964,
QI6988,187.9993039,15.25501667,2589.560859,
QI6989,154.990187,15.2461,3171.408891,
QI699,179.0338561,1.793366667,8.269768299,
QI6990,79.02124265,15.23718333,200.3124705,
QI6991,185.1175323,15.23273333,194.7881155,
QI6992,154.9902432,15.19706667,1456.57453,
QI6993,209.9462256,15.17478333,2383.922813,
QI6994,119.1072227,15.16586667,17.72477627,
QI6995,142.9591701,15.1525,7.690264734,
QI6996,79.02127377,15.11683333,197.6975385,
QI6997,113.9641408,15.11238333,530.3552313,
QI6998,216.0958725,15.10346667,219.5523353,
QI6999,304.8941118,15.09901667,158696.4721,
QI7,227.1117128,1.411916667,1523.606133,
QI70,486.191034,1.46985,11013.39465,
QI700,147.0804836,1.793366667,335.2536055,
QI7000,259.1473407,15.09455,2143.226041,
QI7001,261.0881091,15.06335,1.15664706,
QI7002,172.9564935,15.0589,162.8665523,
QI7004,160.9718241,15.0589,11.20194363,
QI7005,154.9902568,15.0589,3669.246407,
QI7006,135.1032257,15.04553333,1.310395382,
QI7007,209.9461382,15.03661667,1320.644629,
QI7008,142.9590234,15.01433333,36.90380039,
QI7009,113.9641325,15.00541667,528.2781486,
QI701,425.2896756,1.793366667,3430.484102,
QI7010,187.9993412,14.9965,3114.001674,
QI7011,142.9613218,14.97866667,218.7181587,
QI7012,209.9461257,14.9653,1341.074844,
QI7013,177.0882258,14.95638333,128.5297436,
QI7014,128.1436028,14.93855,331.6912518,
QI7015,79.02126818,14.92518333,192.5013008,
QI7016,172.956376,14.89843333,183.0123729,
QI7017,79.02125921,14.89398333,242.3239407,
QI7018,229.0876405,14.88506667,535.5311175,
QI7019,300.9205867,14.86723333,207.567472,
QI702,423.2743803,1.793366667,912.6698725,
QI7020,174.9537356,14.86723333,97.16022974,
QI7021,354.9321823,14.86723333,100.9969761,
QI7022,157.9740293,14.86723333,168.4669138,
QI7023,330.9156423,14.86723333,491.1570317,
QI7024,213.9832831,14.86723333,221.6442338,
QI7025,142.961731,14.86723333,323.1006984,
QI7026,170.9611501,14.86278333,37.91454272,
QI7027,228.0078077,14.86278333,361.9173522,
QI7028,113.9642128,14.86278333,3374.002065,
QI7029,285.8937343,14.86278333,51.35395361,
QI7030,308.857966,14.86278333,60.07074376,
QI7031,318.8867392,14.86278333,206.1144548,
QI7032,328.9153666,14.86278333,5347.941669,
QI7033,142.959445,14.85833333,28.91869369,
QI7034,165.1371702,14.83603333,75.10300074,
QI7035,142.9614291,14.8093,162.2376891,
QI7036,142.9589904,14.79146667,63.09158061,
QI7037,142.9589873,14.78255,17.8939981,
QI7038,113.9641127,14.77363333,1445.842532,
QI7039,170.0964835,14.76026667,2299.070286,
QI704,457.3875116,1.797816667,11914.39355,
QI7040,183.9855065,14.70233333,11.68041292,
QI7041,79.02122836,14.6845,502.0017914,
QI7042,142.9615843,14.68003333,111.7808085,
QI7043,138.995222,14.66666667,857.7552778,
QI7044,116.0722474,14.66666667,3.075229341,
QI7045,287.8888271,14.63993333,1647.432379,
QI7046,90.09151821,14.63101667,214.9867374,
QI7047,142.9592095,14.60873333,6.481680279,
QI7048,187.9993071,14.59981667,1507.844409,
QI7049,229.5897377,14.57306667,1245.631737,
QI705,344.0261385,1.797816667,3394.322328,
QI7050,165.1394979,14.56861667,1.02513285,
QI7051,79.02126588,14.5285,405.740887,
QI7052,139.9632327,14.5285,3547.135674,
QI7053,154.9902572,14.5285,5778.605099,
QI7054,172.9563246,14.52403333,173.6559715,
QI7055,165.1392538,14.51958333,7.327437033,
QI7056,187.9993179,14.50621667,1356.289282,
QI7057,165.1395035,14.4973,3.990019733,
QI7058,183.9853258,14.47946667,6.856464912,
QI7059,79.02127651,14.46163333,197.6415816,
QI706,534.2900037,1.797816667,12384.51012,
QI7060,154.9902267,14.46163333,2955.615053,
QI7061,354.9320756,14.45273333,223.3144327,
QI7062,287.8887329,14.45273333,1782.972008,
QI7063,305.8989206,14.44826667,959.0145225,
QI7064,165.1392033,14.4349,9.089877164,
QI7065,135.1032319,14.43043333,1.404925276,
QI7066,138.995189,14.39478333,518.2006806,
QI7067,287.8884807,14.39033333,1189.819451,
QI7068,312.9429169,14.3725,2148.042314,
QI7069,259.1473494,14.36803333,2591.011917,
QI707,405.2636756,1.797816667,2589.196901,
QI7070,79.02123901,14.35021667,249.7352641,
QI7071,185.1174558,14.32793333,335.8558927,
QI7072,113.9641074,14.31901667,720.7430135,
QI7073,154.9902228,14.31455,2398.040884,
QI7074,142.9616899,14.28335,28.9657212,
QI7075,165.1393884,14.26998333,3.583617081,
QI7076,142.961606,14.26106667,31.10345494,
QI7077,138.9952067,14.2477,914.7550467,
QI7078,113.964159,14.2477,1220.539504,
QI7079,354.931757,14.23878333,115.482138,
QI708,367.3677149,1.797816667,87.2338634,
QI7080,287.8886209,14.23878333,1513.85577,
QI7081,213.9830691,14.2165,143.6481564,
QI7082,312.9429463,14.2165,2770.459094,
QI7083,371.1006389,14.20758333,705.5549645,
QI7084,116.0722385,14.16746667,1.802818073,
QI7085,142.9613206,14.15855,56.69923087,
QI7086,128.1436044,14.14073333,594.0481971,
QI7087,113.9641242,14.12735,918.1079669,
QI7088,138.995237,14.10061667,566.6625557,
QI7089,142.9614612,14.09615,28.9160969,
QI709,428.3006252,1.797816667,1331.077023,
QI7090,213.9828945,14.0917,131.3391812,
QI7091,138.9953806,14.06495,373.327082,
QI7092,250.1780171,14.0605,1836.615843,
QI7093,287.8888294,14.05605,957.4222685,
QI7094,113.9641311,14.03821667,441.4298734,
QI7095,172.956531,14.0293,127.98205,
QI7096,172.9563076,14.00255,158.4459718,
QI7097,165.1393459,13.98918333,6.635662753,
QI7098,138.9952087,13.98026667,361.3754412,
QI7099,142.9613391,13.9669,66.27102032,
QI71,192.1383436,1.46985,2636.931245,
QI710,437.3995826,1.797816667,191.4141566,
QI7100,79.02121399,13.95353333,297.8665227,
QI7101,185.1173653,13.94461667,112.0758093,
QI7102,177.0882783,13.92678333,145.416823,
QI7103,142.9613519,13.90895,55.80642164,
QI7104,187.9993561,13.89558333,2402.360576,
QI7105,259.1475761,13.88666667,2072.947065,
QI7106,113.9641089,13.8733,648.1461656,
QI7107,142.9617037,13.86438333,22.82245916,
QI7108,172.9562969,13.8421,138.9274276,
QI7109,157.084242,13.78415,387.4416726,
QI7110,90.05602264,13.77525,0.217982099,
QI7111,128.1436173,13.76186667,337.6635416,
QI7112,84.9598922,13.7485,475.2811477,
QI7113,154.9901159,13.73066667,759.1371515,
QI7114,162.1124994,13.7173,5708.569113,
QI7115,187.9993265,13.71285,1579.237449,
QI7116,154.9901218,13.68165,1194.936126,
QI7117,186.2218497,13.66381667,1339.976526,
QI7118,185.1174242,13.6549,139.023326,
QI7119,159.0323698,13.64153333,1.058969865,
QI712,514.374465,1.797816667,5483.211971,
QI7120,154.9902257,13.6237,1018.440836,
QI7121,187.9993256,13.61478333,1347.098446,
QI7122,142.9615303,13.60141667,8.370984778,
QI7123,185.1174513,13.56575,213.7370746,
QI7124,79.02132733,13.53455,394.8581408,
QI7125,161.0924606,13.52118333,3.019204794,
QI7126,142.9614436,13.50781667,27.46357779,
QI7127,154.9901678,13.4989,980.4920345,
QI7128,128.1436087,13.47661667,568.7890862,
QI7129,279.6859975,13.46325,579.2728781,
QI713,400.3055459,1.797816667,2311.834014,
QI7130,159.0322821,13.45878333,2.836073775,
QI7131,79.02123961,13.42313333,252.7160121,
QI7132,228.0078071,13.41421667,230.776252,
QI7133,139.9879862,13.41421667,101.9346385,
QI7134,174.9537224,13.41421667,83.73015676,
QI7135,142.9617833,13.41421667,3.909175135,
QI7136,332.9106065,13.41421667,51.64380599,
QI7137,170.9611642,13.41421667,50.48379224,
QI7138,157.9740278,13.41421667,348.8023645,
QI7139,188.9787283,13.41421667,85.80914764,
QI7140,477.8235379,13.41421667,732.0533535,
QI7141,541.8664194,13.41421667,665.5774957,
QI7142,139.9632586,13.41421667,1394.262045,
QI7143,500.839466,13.41421667,478.8967365,
QI7144,305.8990282,13.41421667,613.7054895,
QI7145,328.9153006,13.41421667,2153.549033,
QI7146,326.9201226,13.40975,109.6562166,
QI7147,330.9157383,13.40975,404.067475,
QI7148,98.51233219,13.40975,337.6492626,
QI7149,84.95989581,13.40085,501.8847,
QI715,325.1068579,1.802283333,110636.0669,
QI7150,213.9831732,13.37856667,55.46197748,
QI7151,162.1125583,13.37856667,6587.445716,
QI7152,114.0667557,13.37856667,1461.659847,
QI7153,142.9615655,13.3741,5.734339765,
QI7154,280.1876635,13.36518333,1702.392703,
QI7155,216.0959633,13.36073333,566.3710336,
QI7156,90.97681001,13.30591667,457.8310607,
QI7157,138.9952073,13.297,599.8325238,
QI7158,152.9471467,13.28808333,2105.702061,
QI7159,177.0879022,13.24351667,179.5709485,
QI716,494.1510871,1.802283333,6293.530635,
QI7160,187.9993007,13.21676667,3339.623713,
QI7161,216.0940445,13.20786667,118.7677114,
QI7162,165.1394138,13.19003333,2.293369978,
QI7163,79.02131384,13.18111667,196.7791386,
QI7164,138.9952015,13.16328333,998.4033052,
QI7165,172.9563124,13.15883333,193.3120972,
QI7166,171.1016234,13.14546667,2002.535178,
QI7167,84.95988398,13.13968333,527.7519173,
QI7168,216.0955873,13.13523333,188.2502439,
QI7169,72.08089157,13.1174,217.255895,
QI717,327.1222741,1.802283333,8713.359489,
QI7170,160.9724317,13.10403333,14.49135328,
QI7171,90.52605841,13.0862,118.5415096,
QI7172,250.1781837,13.06838333,1391.917187,
QI7173,187.9993044,13.06838333,3399.10632,
QI7174,142.961819,13.05946667,2.577790218,
QI7175,142.9615367,13.05055,3.709930055,
QI7176,84.95992078,13.03271667,675.4399852,
QI7177,152.947109,12.98368333,2036.153896,
QI7178,142.9613251,12.97031667,31.61166472,
QI718,254.2127829,1.802283333,102.6335567,
QI7180,165.1396267,12.93911667,2.960641836,
QI7181,185.1174634,12.93466667,158.1595994,
QI7182,142.9615503,12.92575,11.45363542,
QI7183,142.9612059,12.89008333,22.68161706,
QI7184,165.1371781,12.88118333,41.28526445,
QI7185,185.1173429,12.8678,116.0862245,
QI7186,177.0882249,12.86335,148.0929258,
QI7187,113.9640843,12.85443333,239.9865988,
QI7188,79.02125772,12.8366,249.45247,
QI7189,72.08092919,12.83215,395.8647459,
QI719,312.1356787,1.802283333,94.91409004,
QI7190,154.9901321,12.81878333,354.6299001,
