Metabolite,RT,MZ,Intensity
0.56_155.9778m/z,0.56,155.9778,12283.77423
0.56_269.9594m/z,0.56,269.9594,6321.52268
0.56_280.9049m/z,0.56,280.9049,28675.09691
0.56_175.9504m/z,0.56,175.9504,7115.376289
0.56_620.8046m/z,0.56,620.8046,12593.26907
0.56_662.8685m/z,0.56,662.8685,30538.05876
0.56_838.7630m/z,0.56,838.763,40618.55361
0.57_114.9874m/z,0.57,114.9874,14197.0567
0.57_172.9933m/z,0.57,172.9933,121838.7247
0.57_178.9480m/z,0.57,178.948,40612.59381
0.57_188.9709m/z,0.57,188.9709,508752.999
0.57_202.9867m/z,0.57,202.9867,47580.70619
0.57_258.9796m/z,0.57,258.9796,43119.5866
0.57_262.9303m/z,0.57,262.9303,65004.93402
0.57_272.9591m/z,0.57,272.9591,796320.6093
0.57_286.9748m/z,0.57,286.9748,276699.699
0.57_292.9295m/z,0.57,292.9295,46020.51649
0.57_294.9203m/z,0.57,294.9203,6125.33299
0.57_302.9523m/z,0.57,302.9523,982836.3072
0.57_316.9679m/z,0.57,316.9679,177952.8258
0.57_318.9297m/z,0.57,318.9297,1026541.019
0.57_332.9456m/z,0.57,332.9456,215319.8732
0.57_346.9614m/z,0.57,346.9614,20738.14433
0.57_386.9393m/z,0.57,386.9393,47509.77732
0.57_400.9545m/z,0.57,400.9545,29233.63814
0.57_402.9170m/z,0.57,402.917,531427.2247
0.57_406.9098m/z,0.57,406.9098,38390.60206
0.57_430.9483m/z,0.57,430.9483,127084.1722
0.57_432.9103m/z,0.57,432.9103,781068.2567
0.57_446.9260m/z,0.57,446.926,298062.0794
0.57_476.9192m/z,0.57,476.9192,66045.39691
0.57_502.9174m/z,0.57,502.9174,7648.048454
0.57_516.8969m/z,0.57,516.8969,20833.92577
0.57_518.8951m/z,0.57,518.8951,110858.8722
0.57_522.8537m/z,0.57,522.8537,30135.99072
0.57_532.9101m/z,0.57,532.9101,45278.78866
0.57_536.8690m/z,0.57,536.869,58844.82371
0.57_544.9277m/z,0.57,544.9277,7864.398969
0.57_548.8873m/z,0.57,548.8873,96018.30103
0.57_576.8835m/z,0.57,576.8835,233481.5835
0.57_590.8992m/z,0.57,590.8992,80719.89691
0.57_592.8610m/z,0.57,592.861,162898.7196
0.57_606.8768m/z,0.57,606.8768,76096.13814
0.57_634.8389m/z,0.57,634.8389,33194.39278
0.57_650.8181m/z,0.57,650.8181,18643.30825
0.57_664.8319m/z,0.57,664.8319,76203.44021
0.57_706.8425m/z,0.57,706.8425,60237.54536
0.57_720.8582m/z,0.57,720.8582,19930.15567
0.57_836.8008m/z,0.57,836.8008,53916.55979
0.57_130.9654m/z,0.57,130.9654,4133.608247
0.57_192.9637m/z,0.57,192.9637,7021.660825
0.57_244.9638m/z,0.57,244.9638,178951.6392
0.57_285.9370m/z,0.57,285.937,15711.51443
0.57_300.9904m/z,0.57,300.9904,34828.01649
0.57_306.9457m/z,0.57,306.9457,11860.94948
0.57_322.9231m/z,0.57,322.9231,32452.63711
0.57_330.9837m/z,0.57,330.9837,12141.98969
0.57_408.8718m/z,0.57,408.8718,13334.99897
0.57_416.9329m/z,0.57,416.9329,405055.4268
0.57_452.8798m/z,0.57,452.8798,35181.58351
0.57_460.9416m/z,0.57,460.9416,56109.37629
0.57_504.8791m/z,0.57,504.8791,77947.22165
0.57_534.8727m/z,0.57,534.8727,113977.533
0.57_546.8906m/z,0.57,546.8906,158145.1711
0.57_560.9061m/z,0.57,560.9061,111155.3948
0.57_562.8679m/z,0.57,562.8679,338183.834
0.57_574.9216m/z,0.57,574.9216,18542.15567
0.57_648.8546m/z,0.57,648.8546,66593.06804
0.57_678.8454m/z,0.57,678.8454,48953
0.57_690.8647m/z,0.57,690.8647,14342.77526
0.57_820.8233m/z,0.57,820.8233,25941.86495
0.57_822.7852m/z,0.57,822.7852,91404.15258
0.57_130.9824m/z,0.57,130.9824,109935.0918
0.57_146.9600m/z,0.57,146.96,306218.1897
0.57_148.9486m/z,0.57,148.9486,11726.81237
0.57_174.9551m/z,0.57,174.9551,1854017.727
0.57_288.9367m/z,0.57,288.9367,2087496.292
0.57_376.9181m/z,0.57,376.9181,5715.734021
0.57_418.8947m/z,0.57,418.8947,838732.1804
0.57_434.8721m/z,0.57,434.8721,499946.7381
0.57_436.9021m/z,0.57,436.9021,31728.51237
0.57_444.9640m/z,0.57,444.964,13877.10515
0.57_448.8879m/z,0.57,448.8879,551218.4206
0.57_462.9037m/z,0.57,462.9037,248569.2402
0.57_530.9126m/z,0.57,530.9126,28027.8567
0.57_532.8749m/z,0.57,532.8749,131990.9165
0.57_548.8527m/z,0.57,548.8527,244244.1948
0.57_552.8461m/z,0.57,552.8461,21908.09588
0.57_564.8299m/z,0.57,564.8299,133560.5082
0.57_578.8456m/z,0.57,578.8456,217835.532
0.57_619.8614m/z,0.57,619.8614,128.785567
0.57_678.8121m/z,0.57,678.8121,40159.14742
0.57_692.8264m/z,0.57,692.8264,101161.7773
0.57_708.8039m/z,0.57,708.8039,83004.64433
0.57_722.8200m/z,0.57,722.82,62562.00619
0.57_792.7944m/z,0.57,792.7944,28490.39691
0.57_806.8074m/z,0.57,806.8074,58765.92062
0.58_144.9981m/z,0.58,144.9981,15549.86289
0.58_304.9142m/z,0.58,304.9142,1796232.328
0.58_308.9078m/z,0.58,308.9078,65917.6134
0.58_422.8872m/z,0.58,422.8872,61200.93196
0.58_438.8634m/z,0.58,438.8634,35555.10103
0.58_446.8646m/z,0.58,446.8646,3509.623711
0.58_520.8568m/z,0.58,520.8568,57862.48247
0.58_676.8497m/z,0.58,676.8497,24632.09691
0.58_736.8367m/z,0.58,736.8367,26378.31753
0.58_321.9044m/z,0.58,321.9044,5108.283505
0.58_392.8965m/z,0.58,392.8965,30055.89691
0.58_666.8279m/z,0.58,666.8279,13592.45979
0.59_234.9348m/z,0.59,234.9348,2108.25567
0.59_322.9413m/z,0.59,322.9413,57824.03402
0.59_730.8211m/z,0.59,730.8211,1780.927835
0.59_518.9947m/z,0.59,518.9947,3398.051546
0.59_600.8616m/z,0.59,600.8616,15419.33814
0.59_602.8610m/z,0.59,602.861,16954.32062
0.59_614.8779m/z,0.59,614.8779,40915.89175
0.59_616.8402m/z,0.59,616.8402,87088.91134
0.59_630.8555m/z,0.59,630.8555,129512.5412
0.59_632.8177m/z,0.59,632.8177,44980.40619
0.59_644.8713m/z,0.59,644.8713,86317.1268
0.59_646.8331m/z,0.59,646.8331,89122.24021
0.59_744.8363m/z,0.59,744.8363,7630.093814
0.59_746.7996m/z,0.59,746.7996,21292.11856
0.59_760.8144m/z,0.59,760.8144,45907.1732
0.59_774.8297m/z,0.59,774.8297,22647.08557
0.59_776.7909m/z,0.59,776.7909,14433.58557
0.59_790.8067m/z,0.59,790.8067,8499.990722
0.60_260.9415m/z,0.6,260.9415,13660.47216
0.60_389.0368m/z,0.6,389.0368,7330.81134
0.60_405.0143m/z,0.6,405.0143,12136.21856
0.60_442.9083m/z,0.6,442.9083,6383.34433
0.60_456.9247m/z,0.6,456.9247,2438.58866
0.60_470.9044m/z,0.6,470.9044,59969.75361
0.60_473.0011m/z,0.6,473.0011,2982.939175
0.60_484.9201m/z,0.6,484.9201,42537.13918
0.60_486.8821m/z,0.6,486.8821,166883.9031
0.60_500.8980m/z,0.6,500.898,181016.0732
0.60_502.8598m/z,0.6,502.8598,98832.78866
0.60_514.9131m/z,0.6,514.9131,82622.24227
0.60_516.8753m/z,0.6,516.8753,148329.7402
0.60_530.8910m/z,0.6,530.891,80426.85979
0.60_572.8667m/z,0.6,572.8667,4336.901031
0.60_586.8831m/z,0.6,586.8831,7415.778351
0.60_628.8929m/z,0.6,628.8929,14569.37835
0.60_660.8485m/z,0.6,660.8485,47220.7
0.60_682.8655m/z,0.6,682.8655,4470.953608
0.60_684.8278m/z,0.6,684.8278,15647.73093
0.60_698.8431m/z,0.6,698.8431,23075.19381
0.60_700.8052m/z,0.6,700.8052,13857.19278
0.60_712.8595m/z,0.6,712.8595,14303.84742
0.60_714.8211m/z,0.6,714.8211,24010.32784
0.60_728.8365m/z,0.6,728.8365,21785.5866
0.60_828.8020m/z,0.6,828.802,6508.658763
0.60_115.9195m/z,0.6,115.9195,519.7608247
0.60_158.9775m/z,0.6,158.9775,456602.9268
0.60_259.0785m/z,0.6,259.0785,10277.34742
0.60_275.0563m/z,0.6,275.0563,40093.42371
0.60_303.0625m/z,0.6,303.0625,3472.670103
0.60_340.9464m/z,0.6,340.9464,4112.772165
0.60_356.9242m/z,0.6,356.9242,94493.31856
0.60_370.9398m/z,0.6,370.9398,67079.81753
0.60_372.9016m/z,0.6,372.9016,127368.6052
0.60_384.9551m/z,0.6,384.9551,10664.1701
0.60_386.9175m/z,0.6,386.9175,103505.8113
0.60_400.9327m/z,0.6,400.9327,30920.93918
0.60_428.8883m/z,0.6,428.8883,2921.03299
0.60_460.8834m/z,0.6,460.8834,3486.531959
0.60_498.9349m/z,0.6,498.9349,5563.620619
0.60_538.8904m/z,0.6,538.8904,14880.36289
0.60_540.9888m/z,0.6,540.9888,5003.614433
0.60_544.9068m/z,0.6,544.9068,21760.37216
0.60_552.9067m/z,0.6,552.9067,11220.90412
0.60_554.8693m/z,0.6,554.8693,56526.37835
0.60_568.8847m/z,0.6,568.8847,64512.33196
0.60_570.8468m/z,0.6,570.8468,62116.71546
0.60_582.9001m/z,0.6,582.9001,49967.36598
0.60_584.8622m/z,0.6,584.8622,80454.49072
0.60_598.8772m/z,0.6,598.8772,50648.59278
0.60_620.8938m/z,0.6,620.8938,13925.88969
0.60_622.8567m/z,0.6,622.8567,33993.87526
0.60_636.8720m/z,0.6,636.872,39935.91546
0.60_638.8340m/z,0.6,638.834,44162.73918
0.60_650.8890m/z,0.6,650.889,43635.16598
0.60_652.8495m/z,0.6,652.8495,58380.40722
0.60_718.8776m/z,0.6,718.8776,13051.53711
0.60_752.8157m/z,0.6,752.8157,7855.451546
0.60_766.8310m/z,0.6,766.831,14200.52371
0.60_768.7935m/z,0.6,768.7935,7919.026804
0.60_782.8086m/z,0.6,782.8086,13950.42165
0.60_796.8245m/z,0.6,796.8245,10058.73711
0.60_834.8176m/z,0.6,834.8176,6163.308247
0.61_118.9650m/z,0.61,118.965,59944.22474
0.61_228.9698m/z,0.61,228.9698,231.2804124
0.61_238.0143m/z,0.61,238.0143,5165.454639
0.61_261.0405m/z,0.61,261.0405,7658.697938
0.61_343.0438m/z,0.61,343.0438,16212.45773
0.61_380.9389m/z,0.61,380.9389,1701.223711
0.61_408.9340m/z,0.61,408.934,22916.07732
0.61_422.9498m/z,0.61,422.9498,12530.40722
0.61_424.9117m/z,0.61,424.9117,97622.02577
0.61_438.9271m/z,0.61,438.9271,79888.39072
0.61_440.8890m/z,0.61,440.889,181679.1206
0.61_452.9427m/z,0.61,452.9427,15912.58454
0.61_454.9049m/z,0.61,454.9049,169693.501
0.61_468.9201m/z,0.61,468.9201,57764.43093
0.61_478.9195m/z,0.61,478.9195,1366.001031
0.61_492.8989m/z,0.61,492.8989,77081.17216
0.61_506.9144m/z,0.61,506.9144,72492.80825
0.61_508.8761m/z,0.61,508.8761,169997.4866
0.61_522.8919m/z,0.61,522.8919,164012.2907
0.61_558.9236m/z,0.61,558.9236,4180.756701
0.61_612.8934m/z,0.61,612.8934,32474.65773
0.61_666.8659m/z,0.61,666.8659,57400.74021
0.61_690.8442m/z,0.61,690.8442,17153.08041
0.61_704.8597m/z,0.61,704.8597,25821.05876
0.61_706.8222m/z,0.61,706.8222,32827.87216
0.61_720.8366m/z,0.61,720.8366,41231.88557
0.61_734.8540m/z,0.61,734.854,19407.99588
0.61_758.8311m/z,0.61,758.8311,11500.07732
0.61_772.8480m/z,0.61,772.848,15257.45773
0.61_774.8090m/z,0.61,774.809,17967.67629
0.61_327.0663m/z,0.61,327.0663,5254.319588
0.61_395.0537m/z,0.61,395.0537,4725.798969
0.61_456.8633m/z,0.61,456.8633,11117.39175
0.61_490.9368m/z,0.61,490.9368,6072.954639
0.61_520.9300m/z,0.61,520.93,45639.87835
0.61_524.8502m/z,0.61,524.8502,24824.58144
0.61_536.9072m/z,0.61,536.9072,56603.24742
0.61_560.8862m/z,0.61,560.8862,67183.83608
0.61_574.9016m/z,0.61,574.9016,59934.60928
0.61_576.8635m/z,0.61,576.8635,155970.7856
0.61_590.8796m/z,0.61,590.8796,159296.0536
0.61_604.8942m/z,0.61,604.8942,98233.18969
0.61_628.8724m/z,0.61,628.8724,25561.21134
0.61_642.8890m/z,0.61,642.889,46896.89381
0.61_644.8506m/z,0.61,644.8506,112678.3464
0.61_658.8665m/z,0.61,658.8665,122754.5113
0.61_788.8243m/z,0.61,788.8243,32910.23918
0.61_226.9656m/z,0.61,226.9656,282572.2216
0.61_240.9814m/z,0.61,240.9814,69848.94639
0.61_242.9433m/z,0.61,242.9433,432466.6258
0.61_294.9534m/z,0.61,294.9534,262784.6206
0.61_411.0311m/z,0.61,411.0311,22311.79588
0.61_458.9600m/z,0.61,458.96,9127.958763
0.61_592.8376m/z,0.61,592.8376,37462.75361
0.61_660.8252m/z,0.61,660.8252,37413.4433
0.61_674.8400m/z,0.61,674.84,37331.44948
0.61_696.8599m/z,0.61,696.8599,33160.18866
0.61_710.8769m/z,0.61,710.8769,28696.20515
0.61_712.8380m/z,0.61,712.838,78388.96186
0.61_726.8535m/z,0.61,726.8535,86036.8433
0.61_742.8267m/z,0.61,742.8267,35444.11134
0.61_764.8481m/z,0.61,764.8481,17128.56392
0.61_778.8648m/z,0.61,778.8648,14182.91856
0.61_780.8259m/z,0.61,780.8259,55154.63196
0.61_794.8410m/z,0.61,794.841,63615.54845
0.61_848.8138m/z,0.61,848.8138,28546.69794
0.62_90.9698m/z,0.62,90.9698,1434.103093
0.62_256.9591m/z,0.62,256.9591,142570.9299
0.62_308.9692m/z,0.62,308.9692,97035.51856
0.62_310.9312m/z,0.62,310.9312,375401.3361
0.62_362.9411m/z,0.62,362.9411,374360.8289
0.62_376.9567m/z,0.62,376.9567,199215.8464
0.62_430.9284m/z,0.62,430.9284,97483.46907
0.62_463.0412m/z,0.62,463.0412,13620.5567
0.62_479.0185m/z,0.62,479.0185,35573.16082
0.62_498.9158m/z,0.62,498.9158,70967.84124
0.62_547.0058m/z,0.62,547.0058,26459.21237
0.62_728.8126m/z,0.62,728.8126,33684.5866
0.62_810.8154m/z,0.62,810.8154,26421.0732
0.62_828.8271m/z,0.62,828.8271,3742.075258
0.62_270.9749m/z,0.62,270.9749,16599.64639
0.62_324.9468m/z,0.62,324.9468,156747.4268
0.62_378.9184m/z,0.62,378.9184,645564.4052
0.62_444.9442m/z,0.62,444.9442,56538.32577
0.62_446.9061m/z,0.62,446.9061,422779.2742
0.62_512.9313m/z,0.62,512.9313,49647.55876
0.62_514.8933m/z,0.62,514.8933,500651.4546
0.62_566.9025m/z,0.62,566.9025,73032.07629
0.62_580.9182m/z,0.62,580.9182,51245.49381
0.62_582.8805m/z,0.62,582.8805,394931.2742
0.62_614.9930m/z,0.62,614.993,31831.55979
0.62_634.8896m/z,0.62,634.8896,46117.20928
0.62_650.8675m/z,0.62,650.8675,258129.466
0.62_718.8551m/z,0.62,718.8551,165756.8227
0.62_800.8586m/z,0.62,800.8586,100315.7423
0.63_526.9474m/z,0.63,526.9474,9578.716495
0.63_648.9055m/z,0.63,648.9055,35790.84433
0.63_664.8834m/z,0.63,664.8834,209607.3845
0.63_678.8992m/z,0.63,678.8992,82434.07732
0.63_682.9808m/z,0.63,682.9808,26704.16392
0.63_732.8712m/z,0.63,732.8712,140405.1031
0.63_746.8867m/z,0.63,746.8867,57507.82784
0.63_786.8433m/z,0.63,786.8433,114855.3845
0.63_832.8073m/z,0.63,832.8073,17945.25567
0.63_322.9848m/z,0.63,322.9848,11920.35052
0.63_338.9623m/z,0.63,338.9623,28549.29691
0.63_390.9724m/z,0.63,390.9724,42692.99381
0.63_392.9343m/z,0.63,392.9343,357730.0196
0.63_394.8924m/z,0.63,394.8924,76296.93608
0.63_406.9499m/z,0.63,406.9499,88047.70928
0.63_460.9218m/z,0.63,460.9218,270249.5835
0.63_474.9371m/z,0.63,474.9371,79808.7433
0.63_528.9090m/z,0.63,528.909,367655.3031
0.63_542.9244m/z,0.63,542.9244,128867.9866
0.63_596.8960m/z,0.63,596.896,310680.5959
0.63_598.8546m/z,0.63,598.8546,220275.9433
0.63_610.9115m/z,0.63,610.9115,118311.1928
0.63_666.8422m/z,0.63,666.8422,174805.2814
0.63_680.8578m/z,0.63,680.8578,131763.9619
0.63_734.8293m/z,0.63,734.8293,129206.8144
0.63_748.8448m/z,0.63,748.8448,110349.5691
0.63_764.8214m/z,0.63,764.8214,25995.77835
0.63_802.8169m/z,0.63,802.8169,101483.9093
0.63_816.8326m/z,0.63,816.8326,95188.27526
0.64_408.9081m/z,0.64,408.9081,39751.87216
0.64_462.8801m/z,0.64,462.8801,95892.79794
0.64_476.8955m/z,0.64,476.8955,56516.7567
0.64_530.8673m/z,0.64,530.8673,193319.9258
0.64_544.8830m/z,0.64,544.883,131086.0763
0.64_556.9399m/z,0.64,556.9399,25993.83918
0.64_612.8703m/z,0.64,612.8703,151438.0619
0.64_614.8284m/z,0.64,614.8284,37073.51649
0.64_624.9275m/z,0.64,624.9275,21527.07216
0.64_682.8163m/z,0.64,682.8163,41808.39072
0.64_694.8737m/z,0.64,694.8737,48803.95155
0.64_750.8041m/z,0.64,750.8041,40444.30103
0.64_805.3485m/z,0.64,805.3485,243.9484536
0.64_814.8729m/z,0.64,814.8729,39916.15361
0.64_830.8498m/z,0.64,830.8498,52816.89485
0.64_839.3416m/z,0.64,839.3416,437.1515464
0.64_244.0313m/z,0.64,244.0313,5166.34433
0.64_417.0482m/z,0.64,417.0482,57420.11134
0.64_433.0218m/z,0.64,433.0218,5683.226804
0.64_447.9941m/z,0.64,447.9941,3837.510309
0.64_485.0355m/z,0.64,485.0355,47150.08247
0.64_546.8411m/z,0.64,546.8411,23642.08454
0.64_558.8987m/z,0.64,558.8987,36951.81959
0.64_626.8860m/z,0.64,626.886,47968.92165
0.64_688.9977m/z,0.64,688.9977,38346.97423
0.64_762.8622m/z,0.64,762.8622,49489.83299
0.64_766.8545m/z,0.64,766.8545,8530.48866
0.64_784.8525m/z,0.64,784.8525,1993.076289
0.64_831.3541m/z,0.64,831.3541,110.9556701
0.64_846.8254m/z,0.64,846.8254,15871.1567
0.65_176.0431m/z,0.65,176.0431,4684.709278
0.65_180.9721m/z,0.65,180.9721,365554.5546
0.65_194.9879m/z,0.65,194.9879,29176.56907
0.65_248.9603m/z,0.65,248.9603,1355060.923
0.65_278.9500m/z,0.65,278.95,8707.098969
0.65_281.0731m/z,0.65,281.0731,13020.63711
0.65_312.0193m/z,0.65,312.0193,6786.553608
0.65_316.9479m/z,0.65,316.9479,1400752.804
0.65_330.9637m/z,0.65,330.9637,333430.432
0.65_332.9222m/z,0.65,332.9222,182340.7794
0.65_344.9795m/z,0.65,344.9795,39882.27938
0.65_346.9377m/z,0.65,346.9377,31429.51959
0.65_348.8962m/z,0.65,348.8962,9854.03299
0.65_349.0606m/z,0.65,349.0606,41098.81031
0.65_377.0668m/z,0.65,377.0668,5926.910309
0.65_380.0065m/z,0.65,380.0065,9223.58866
0.65_384.9355m/z,0.65,384.9355,921206.0588
0.65_398.9511m/z,0.65,398.9511,310231.2454
0.65_400.9093m/z,0.65,400.9093,229598.8134
0.65_412.9668m/z,0.65,412.9668,54998.92577
0.65_414.9251m/z,0.65,414.9251,65545.77526
0.65_416.8835m/z,0.65,416.8835,23049.19381
0.65_426.9824m/z,0.65,426.9824,5289.751546
0.65_428.9407m/z,0.65,428.9407,8121.387629
0.65_445.0543m/z,0.65,445.0543,9925.843299
0.65_452.9231m/z,0.65,452.9231,967167.634
0.65_466.9386m/z,0.65,466.9386,414702.8887
0.65_468.8968m/z,0.65,468.8968,427018.7485
0.65_480.9542m/z,0.65,480.9542,91796.43299
0.65_482.9126m/z,0.65,482.9126,168686.2948
0.65_484.8709m/z,0.65,484.8709,71594.26186
0.65_486.8694m/z,0.65,486.8694,2622.878351
0.65_494.9699m/z,0.65,494.9699,13951.61649
0.65_496.9283m/z,0.65,496.9283,30643.60412
0.65_498.8870m/z,0.65,498.887,21669.54845
0.65_501.0095m/z,0.65,501.0095,13397.01649
0.65_513.0415m/z,0.65,513.0415,8837.556701
0.65_520.9102m/z,0.65,520.9102,854220.9443
0.65_534.9260m/z,0.65,534.926,397484.1876
0.65_536.8843m/z,0.65,536.8843,549105.5454
0.65_548.9415m/z,0.65,548.9415,101404.7268
0.65_550.9000m/z,0.65,550.9,247733.7
0.65_552.8583m/z,0.65,552.8583,122917.7258
0.65_554.8568m/z,0.65,554.8568,11914.95876
0.65_562.9572m/z,0.65,562.9572,17432.57938
0.65_564.9154m/z,0.65,564.9154,53215.80722
0.65_566.8745m/z,0.65,566.8745,44428.77629
0.65_568.8316m/z,0.65,568.8316,9418.096907
0.65_568.9954m/z,0.65,568.9954,24802.64021
0.65_588.8975m/z,0.65,588.8975,653634.8639
0.65_602.9133m/z,0.65,602.9133,364300.4938
0.65_604.8716m/z,0.65,604.8716,497741.1412
0.65_616.9287m/z,0.65,616.9287,100203.2948
0.65_618.8872m/z,0.65,618.8872,243474.4856
0.65_620.8456m/z,0.65,620.8456,153633.9052
0.65_621.0101m/z,0.65,621.0101,43531.6567
0.65_630.9444m/z,0.65,630.9444,17661.98247
0.65_632.9026m/z,0.65,632.9026,58349.39794
0.65_634.8616m/z,0.65,634.8616,67075.19897
0.65_635.0257m/z,0.65,635.0257,6336.085567
0.65_636.8196m/z,0.65,636.8196,16517.05052
0.65_636.9830m/z,0.65,636.983,33536.29691
0.65_656.8849m/z,0.65,656.8849,271747.9598
0.65_670.9009m/z,0.65,670.9009,158548.6649
0.65_672.8592m/z,0.65,672.8592,276227.7237
0.65_684.9158m/z,0.65,684.9158,44450.68763
0.65_686.8746m/z,0.65,686.8746,145966.7794
0.65_688.8330m/z,0.65,688.833,118881.4887
0.65_700.8901m/z,0.65,700.8901,35208.26598
0.65_702.8495m/z,0.65,702.8495,49519.50928
0.65_704.8072m/z,0.65,704.8072,16702.78351
0.65_704.9706m/z,0.65,704.9706,32767.12784
0.65_724.8723m/z,0.65,724.8723,157215.6711
0.65_738.8884m/z,0.65,738.8884,97867.49278
0.65_740.8463m/z,0.65,740.8463,190389.767
0.65_752.9032m/z,0.65,752.9032,28259.5701
0.65_754.8619m/z,0.65,754.8619,112955.0021
0.65_756.8204m/z,0.65,756.8204,91520.74433
0.65_756.9867m/z,0.65,756.9867,20847.46907
0.65_768.8777m/z,0.65,768.8777,29581.42268
0.65_770.8353m/z,0.65,770.8353,45550.57835
0.65_772.9571m/z,0.65,772.9571,18216.4299
0.65_778.8377m/z,0.65,778.8377,10901.05155
0.65_792.8601m/z,0.65,792.8601,101798.9505
0.65_806.8762m/z,0.65,806.8762,66772.74433
0.65_808.8336m/z,0.65,808.8336,142935.0804
0.65_812.8341m/z,0.65,812.8341,7548.380412
0.65_820.8913m/z,0.65,820.8913,14883.5866
0.65_822.8499m/z,0.65,822.8499,88726.96598
0.65_824.8077m/z,0.65,824.8077,64866.06804
0.65_834.8435m/z,0.65,834.8435,13005.26082
0.65_836.8657m/z,0.65,836.8657,20699.45155
0.65_838.8249m/z,0.65,838.8249,44226.29072
0.65_841.8494m/z,0.65,841.8494,5524.170103
0.65_112.9844m/z,0.65,112.9844,998590.5
0.65_113.9796m/z,0.65,113.9796,3828.32268
0.65_127.0000m/z,0.65,127,54733.90412
0.65_154.9463m/z,0.65,154.9463,424.4278351
0.65_196.9462m/z,0.65,196.9462,5857.384536
0.65_262.9762m/z,0.65,262.9762,212417.4072
0.65_499.0515m/z,0.65,499.0515,2778.195876
0.65_606.9862m/z,0.65,606.9862,3660.423711
0.65_774.9104m/z,0.65,774.9104,12672.15052
0.65_351.0129m/z,0.65,351.0129,59736.26495
0.65_403.0230m/z,0.65,403.023,15323.73505
0.65_471.0096m/z,0.65,471.0096,6795.586598
0.65_481.0047m/z,0.65,481.0047,18406.88454
0.65_486.9870m/z,0.65,486.987,108447.1381
0.65_538.9980m/z,0.65,538.998,4079.480412
0.65_554.9745m/z,0.65,554.9745,94126.07216
0.65_570.9483m/z,0.65,570.9483,27691.53299
0.65_578.5247m/z,0.65,578.5247,3423.32268
0.65_594.9363m/z,0.65,594.9363,11352.90825
0.65_612.5186m/z,0.65,612.5186,1496.825773
0.65_620.5058m/z,0.65,620.5058,1125.487629
0.65_622.9617m/z,0.65,622.9617,69436.41753
0.65_628.9789m/z,0.65,628.9789,564657.0742
0.65_638.9357m/z,0.65,638.9357,25919.68969
0.65_642.9947m/z,0.65,642.9947,60870.90928
0.65_683.5149m/z,0.65,683.5149,1827.583505
0.65_690.9495m/z,0.65,690.9495,38524.99794
0.65_696.9667m/z,0.65,696.9667,237615.5165
0.65_706.9237m/z,0.65,706.9237,20865.62371
0.65_710.9824m/z,0.65,710.9824,18326.10103
0.65_717.5079m/z,0.65,717.5079,567.7783505
0.65_725.4955m/z,0.65,725.4955,2226.034021
0.65_726.9563m/z,0.65,726.9563,24578.31959
0.65_730.9127m/z,0.65,730.9127,795.3608247
0.65_733.4824m/z,0.65,733.4824,903.3309278
0.65_738.9471m/z,0.65,738.9471,2325.885567
0.65_758.9373m/z,0.65,758.9373,17920.41031
0.65_759.4898m/z,0.65,759.4898,704.6804124
0.65_764.9543m/z,0.65,764.9543,90972.90206
0.65_780.9282m/z,0.65,780.9282,117823.0814
0.65_794.9444m/z,0.65,794.9444,13374.04639
0.65_796.9024m/z,0.65,796.9024,35410.87938
0.65_826.9252m/z,0.65,826.9252,14128.63608
0.65_832.9423m/z,0.65,832.9423,27166.08041
0.65_842.8987m/z,0.65,842.8987,11309.24124
0.65_848.9162m/z,0.65,848.9162,55448.25567
0.66_115.9194m/z,0.66,115.9194,138.0092784
0.66_123.5436m/z,0.66,123.5436,151.0979381
0.66_145.5385m/z,0.66,145.5385,528.414433
0.66_164.5120m/z,0.66,164.512,136.7938144
0.66_199.0693m/z,0.66,199.0693,18872.47938
0.66_213.0850m/z,0.66,213.085,106679.4969
0.66_217.0711m/z,0.66,217.0711,252.1041237
0.66_222.0491m/z,0.66,222.0491,43870.9433
0.66_235.0816m/z,0.66,235.0816,55.72680412
0.66_241.0915m/z,0.66,241.0915,29152.36186
0.66_275.0771m/z,0.66,275.0771,178.3938144
0.66_291.0313m/z,0.66,291.0313,12106.61753
0.66_291.1365m/z,0.66,291.1365,12792.62371
0.66_329.0308m/z,0.66,329.0308,164265.9412
0.66_361.0033m/z,0.66,361.0033,5708.305155
0.66_418.9998m/z,0.66,418.9998,146491.5433
0.66_439.0324m/z,0.66,439.0324,10239.71856
0.66_502.9612m/z,0.66,502.9612,28591.35567
0.66_507.0196m/z,0.66,507.0196,33556.96804
0.66_522.0476m/z,0.66,522.0476,14299.2433
