Compound_ID,Metabolite,RT,MZ,Intensity
cmp.933,,1.890666667,574.5555941,52555.16498
cmp.941,,1.895716667,631.2394712,180023.6366
cmp.942,,1.895716667,321.2420206,16939.19231
cmp.943,,1.900183333,310.1070245,89904.73583
cmp.952,,1.900183333,327.2165963,6461.415992
cmp.946,,1.900183333,593.5251472,5477.674089
cmp.948,,1.900183333,615.2445049,26960.67611
cmp.950,,1.900183333,319.1904681,5966.92915
cmp.947,,1.900183333,214.1763261,125.8248988
cmp.951,,1.900183333,330.2283676,4039.275304
cmp.944,,1.900183333,592.5662946,52894.37551
cmp.949,,1.900183333,562.5553549,5906.470648
cmp.945,,1.900183333,316.0940408,10288.34717
cmp.964,,1.904633333,149.0961322,1285.896761
cmp.953,,1.904633333,548.5399644,145301.0233
cmp.963,,1.904633333,158.1539143,1591.16498
cmp.962,,1.904633333,617.5252676,537.159919
cmp.961,,1.904633333,319.29957,1244.973684
cmp.956,,1.904633333,457.3309615,21528.28239
cmp.960,,1.904633333,384.3105603,7472.362348
cmp.957,,1.904633333,666.6394364,30549.06174
cmp.954,,1.904633333,566.5505674,136177.1457
cmp.958,,1.904633333,316.1179722,11346.55263
cmp.959,,1.904633333,548.2236968,14285.91599
cmp.955,,1.904633333,564.5349967,56034.73279
cmp.973,,1.9091,555.5096841,1435.421053
cmp.968,,1.9091,503.1657883,15904.17814
cmp.972,,1.9091,476.4463265,798.0111336
cmp.969,,1.9091,340.2610677,34994.94737
cmp.971,,1.9091,525.4989736,3420.356275
cmp.970,,1.9091,366.3002316,14716.13866
cmp.977,,1.9091,664.6233554,9187.169028
cmp.974,,1.9091,170.0964321,3624.924089
cmp.976,,1.9091,317.3051775,813.6477733
