Compound_ID,MZ,RT,Intensity,Metabolite
3.76_415.0286m/z,415.0286,3.76,43.48,
3.43_415.0286m/z,415.0286,3.43,796.49,
1.62_415.0422m/z,415.0422,1.62,4177.86,
4.62_415.1004m/z,415.1004,4.62,137.44,
4.68_415.1008m/z,415.1008,4.68,322.34,
6.16_415.1681m/z,415.1681,6.16,41851.58,
1.82_415.1883m/z,415.1883,1.82,9596.1,
5.24_415.2110m/z,415.211,5.24,14.77,
4.08_415.2110m/z,415.211,4.08,1062.21,
3.98_415.2110m/z,415.211,3.98,1017.35,
3.32_415.2110m/z,415.211,3.32,2269.58,
3.41_415.2111m/z,415.2111,3.41,2985.25,
3.59_415.2111m/z,415.2111,3.59,3750.04,
4.23_415.2111m/z,415.2111,4.23,1297.65,
4.01_415.2111m/z,415.2111,4.01,442.67,
3.53_415.2111m/z,415.2111,3.53,1221.97,
3.74_415.2112m/z,415.2112,3.74,1326.42,
3.88_415.2112m/z,415.2112,3.88,2431.79,
4.29_415.2112m/z,415.2112,4.29,365.89,
4.44_415.2113m/z,415.2113,4.44,28.86,
1.79_415.2329m/z,415.2329,1.79,35.21,
1.93_415.2447m/z,415.2447,1.93,325.76,
6.16_415.2532m/z,415.2532,6.16,7625.51,
1.72_415.2670m/z,415.267,1.72,80.25,
1.69_415.2677m/z,415.2677,1.69,646.58,
1.60_415.2719m/z,415.2719,1.6,570.46,
2.31_415.2817m/z,415.2817,2.31,1314.19,
1.47_415.3027m/z,415.3027,1.47,3088.77,
1.74_415.3068m/z,415.3068,1.74,280.43,
1.92_415.3187m/z,415.3187,1.92,61832.48,
1.62_415.3204m/z,415.3204,1.62,6926.91,
1.67_415.3568m/z,415.3568,1.67,58431.28,
1.88_415.3888m/z,415.3888,1.88,74.93,
5.13_415.9644m/z,415.9644,5.13,152.35,
5.17_415.9645m/z,415.9645,5.17,316.21,
2.84_416.1119m/z,416.1119,2.84,1482.4,
2.41_416.1119m/z,416.1119,2.41,22.62,
3.84_416.1545m/z,416.1545,3.84,2339.08,
4.34_416.1911m/z,416.1911,4.34,213015.46,
1.74_416.1967m/z,416.1967,1.74,157.6,
8.38_416.1972m/z,416.1972,8.38,26001.4,
7.52_416.2120m/z,416.212,7.52,5406.87,
3.28_416.2638m/z,416.2638,3.28,20900.54,
1.18_416.2673m/z,416.2673,1.18,7580.61,
5.88_416.2849m/z,416.2849,5.88,22812.56,
4.26_416.3061m/z,416.3061,4.26,41096.31,
1.71_416.3154m/z,416.3154,1.71,11571.48,
6.08_416.3156m/z,416.3156,6.08,7485.41,
1.41_416.3156m/z,416.3156,1.41,79806.71,
2.24_416.3156m/z,416.3156,2.24,18012.87,
2.78_416.3158m/z,416.3158,2.78,56033.62,
6.45_416.3518m/z,416.3518,6.45,7087.87,
0.99_416.3643m/z,416.3643,0.99,2239.92,
5.78_416.3728m/z,416.3728,5.78,3332.15,
5.91_416.3729m/z,416.3729,5.91,3108.86,
6.46_416.8470m/z,416.847,6.46,321.03,
7.42_416.9365m/z,416.9365,7.42,3085.91,
1.62_417.0398m/z,417.0398,1.62,1948.45,
5.06_417.1474m/z,417.1474,5.06,747.99,
1.82_417.2172m/z,417.2172,1.82,1211178.38,
4.76_417.2395m/z,417.2395,4.76,1889.55,
5.55_417.2396m/z,417.2396,5.55,14865.21,
1.79_417.2630m/z,417.263,1.79,1932.47,
1.68_417.2999m/z,417.2999,1.68,20054.2,
2.24_417.3228m/z,417.3228,2.24,281.13,
1.92_417.3355m/z,417.3355,1.92,39209.12,
1.67_417.3359m/z,417.3359,1.67,49813,
1.60_417.3712m/z,417.3712,1.6,6896.69,
1.91_417.3720m/z,417.372,1.91,1248.68,
2.29_417.3723m/z,417.3723,2.29,3989.56,
4.44_417.5546m/z,417.5546,4.44,1671.15,
2.00_417.5548m/z,417.5548,2,288.18,
7.33_417.9399m/z,417.9399,7.33,56.42,
4.55_418.1703m/z,418.1703,4.55,3909.01,
1.74_418.1760m/z,418.176,1.74,2634.97,
6.54_418.2219m/z,418.2219,6.54,162.71,
1.40_418.3178m/z,418.3178,1.4,3459.32,
1.62_418.3229m/z,418.3229,1.62,1753.61,
4.42_418.5531m/z,418.5531,4.42,8464.73,
4.09_418.5531m/z,418.5531,4.09,28885.03,
2.01_418.5533m/z,418.5533,2.01,1566.92,
4.30_419.0249m/z,419.0249,4.3,583.73,
4.10_419.0249m/z,419.0249,4.1,273.35,
4.21_419.0250m/z,419.025,4.21,163.09,
3.96_419.0250m/z,419.025,3.96,94.82,
0.98_419.1058m/z,419.1058,0.98,210.59,
1.69_419.1425m/z,419.1425,1.69,40.39,
5.10_419.1478m/z,419.1478,5.1,109.48,
5.14_419.1478m/z,419.1478,5.14,141.94,
1.92_419.2186m/z,419.2186,1.92,236.38,
1.64_419.2425m/z,419.2425,1.64,968.18,
1.78_419.2426m/z,419.2426,1.78,932.08,
1.69_419.3153m/z,419.3153,1.69,102293.19,
5.18_419.3158m/z,419.3158,5.18,4574.61,
1.67_419.3518m/z,419.3518,1.67,67128.57,
1.68_419.3881m/z,419.3881,1.68,4254.51,
1.61_419.3881m/z,419.3881,1.61,6616.13,
5.18_419.8177m/z,419.8177,5.18,455.09,
2.83_419.9745m/z,419.9745,2.83,43381.85,
2.56_419.9746m/z,419.9746,2.56,17021.37,
6.11_420.0147m/z,420.0147,6.11,6828.08,
6.21_420.0147m/z,420.0147,6.21,12318.22,
8.18_420.1147m/z,420.1147,8.18,9641.34,
1.91_420.1919m/z,420.1919,1.91,290.67,
1.78_420.2227m/z,420.2227,1.78,215.96,
1.91_420.2334m/z,420.2334,1.91,2658.06,
1.65_420.2457m/z,420.2457,1.65,8.9,
1.59_420.3213m/z,420.3213,1.59,113.51,
7.42_420.8845m/z,420.8845,7.42,9739.22,
1.07_421.0255m/z,421.0255,1.07,112.9,
7.46_421.1049m/z,421.1049,7.46,2488.56,
1.57_421.1214m/z,421.1214,1.57,843.12,
1.92_421.1215m/z,421.1215,1.92,52.84,
2.27_421.1215m/z,421.1215,2.27,32.64,
5.06_421.1463m/z,421.1463,5.06,259.38,
4.91_421.1463m/z,421.1463,4.91,5253.64,
4.29_421.1487m/z,421.1487,4.29,6621.64,
7.52_421.1673m/z,421.1673,7.52,3235.05,
5.88_421.1674m/z,421.1674,5.88,1335.3,
1.81_421.2320m/z,421.232,1.81,551.4,
2.31_421.2581m/z,421.2581,2.31,5102.42,
1.93_421.2581m/z,421.2581,1.93,1891.21,
1.64_421.2583m/z,421.2583,1.64,580.68,
1.88_421.3036m/z,421.3036,1.88,1913.18,
1.67_421.3312m/z,421.3312,1.67,134379.69,
5.52_421.3421m/z,421.3421,5.52,2316.4,
2.32_421.3521m/z,421.3521,2.32,3160.62,
1.93_421.3521m/z,421.3521,1.93,3976.26,
1.67_421.3674m/z,421.3674,1.67,61668.66,
1.01_421.9858m/z,421.9858,1.01,185.78,
4.71_422.0142m/z,422.0142,4.71,3600.14,
8.19_422.0982m/z,422.0982,8.19,1999.1,
2.14_422.0996m/z,422.0996,2.14,1747.92,
3.93_422.1077m/z,422.1077,3.93,1577.4,
3.88_422.1077m/z,422.1077,3.88,807.09,
1.61_422.2896m/z,422.2896,1.61,2409.35,
6.79_422.3261m/z,422.3261,6.79,7199.01,
2.29_422.3834m/z,422.3834,2.29,1207.61,
1.92_422.3835m/z,422.3835,1.92,8048.7,
1.25_422.3836m/z,422.3836,1.25,19021.42,
4.85_423.0165m/z,423.0165,4.85,18.69,
4.80_423.1373m/z,423.1373,4.8,463.64,
1.07_423.2407m/z,423.2407,1.07,9829.62,
1.74_423.2741m/z,423.2741,1.74,1202.91,
1.60_423.2742m/z,423.2742,1.6,2537.24,
8.02_423.2745m/z,423.2745,8.02,1372.87,
1.72_423.3103m/z,423.3103,1.72,3403.21,
1.66_423.3103m/z,423.3103,1.66,3797.92,
1.68_423.3468m/z,423.3468,1.68,87876.32,
1.62_423.3832m/z,423.3832,1.62,34842.12,
8.59_423.9544m/z,423.9544,8.59,5676.91,
4.19_424.1598m/z,424.1598,4.19,35180.17,
3.11_424.1598m/z,424.1598,3.11,31356.4,
2.51_424.1598m/z,424.1598,2.51,7353.73,
1.91_424.2176m/z,424.2176,1.91,1468.16,
6.13_424.2187m/z,424.2187,6.13,23.57,
5.03_424.2901m/z,424.2901,5.03,468.42,
1.92_424.3054m/z,424.3054,1.92,1400.44,
1.66_424.3055m/z,424.3055,1.66,1310.02,
1.93_424.3268m/z,424.3268,1.93,188.99,
1.47_424.3628m/z,424.3628,1.47,7333.53,
2.36_424.3629m/z,424.3629,2.36,48676.39,
1.36_424.3629m/z,424.3629,1.36,2733.49,
1.93_424.3629m/z,424.3629,1.93,35868.21,
5.42_424.4870m/z,424.487,5.42,4124.17,
3.70_425.0635m/z,425.0635,3.7,63.58,
8.76_425.1063m/z,425.1063,8.76,1553.7,
1.90_425.1604m/z,425.1604,1.9,138.29,
4.74_425.2140m/z,425.214,4.74,115.54,
6.28_425.2141m/z,425.2141,6.28,28689.86,
5.72_425.2142m/z,425.2142,5.72,31992,
5.34_425.2142m/z,425.2142,5.34,27512.35,
0.85_425.2142m/z,425.2142,0.85,43886.83,
8.45_425.2142m/z,425.2142,8.45,180.51,
7.55_425.2143m/z,425.2143,7.55,6400.72,
6.92_425.2143m/z,425.2143,6.92,8882.85,
7.34_425.2143m/z,425.2143,7.34,546.01,
7.43_425.2144m/z,425.2144,7.43,4094.82,
4.87_425.2145m/z,425.2145,4.87,1244.9,
1.61_425.2151m/z,425.2151,1.61,45.79,
1.73_425.3259m/z,425.3259,1.73,10450.33,
1.76_425.3411m/z,425.3411,1.76,3701.31,
1.92_425.3411m/z,425.3411,1.92,4705.38,
1.67_425.3625m/z,425.3625,1.67,57081.34,
1.63_425.3988m/z,425.3988,1.63,16643.44,
4.63_426.0327m/z,426.0327,4.63,11.97,
5.73_426.0329m/z,426.0329,5.73,10.59,
2.81_426.0330m/z,426.033,2.81,89576.23,
4.27_426.0330m/z,426.033,4.27,219.26,
1.94_426.0781m/z,426.0781,1.94,25.65,
5.42_426.1001m/z,426.1001,5.42,11544.16,
9.42_426.1991m/z,426.1991,9.42,377.94,
2.31_426.2270m/z,426.227,2.31,1136.56,
1.93_426.2271m/z,426.2271,1.93,1359.98,
2.31_426.2613m/z,426.2613,2.31,134.82,
1.93_426.2844m/z,426.2844,1.93,133.03,
3.11_426.3210m/z,426.321,3.11,254128.26,
1.95_426.3210m/z,426.321,1.95,38489,
4.98_426.3237m/z,426.3237,4.98,209.32,
5.14_426.3238m/z,426.3238,5.14,2908.14,
5.92_426.3570m/z,426.357,5.92,211.15,
1.92_426.3571m/z,426.3571,1.92,10343.77,
2.31_426.3574m/z,426.3574,2.31,3665.81,
7.62_426.8217m/z,426.8217,7.62,28783.36,
4.68_427.0166m/z,427.0166,4.68,3790.76,
4.28_427.0171m/z,427.0171,4.28,45.7,
4.12_427.0172m/z,427.0172,4.12,54.23,
5.73_427.0172m/z,427.0172,5.73,6.54,
2.84_427.0172m/z,427.0172,2.84,2841.99,
4.23_427.0173m/z,427.0173,4.23,17.14,
4.05_427.0174m/z,427.0174,4.05,139.54,
3.99_427.0175m/z,427.0175,3.99,72.6,
3.85_427.0178m/z,427.0178,3.85,42.25,
5.30_427.1074m/z,427.1074,5.3,680.39,
5.70_427.1077m/z,427.1077,5.7,26.73,
4.88_427.1081m/z,427.1081,4.88,819909.08,
1.89_427.1082m/z,427.1082,1.89,34.34,
5.90_427.1082m/z,427.1082,5.9,28.27,
1.78_427.1497m/z,427.1497,1.78,1093.67,
1.28_427.1993m/z,427.1993,1.28,409.33,
1.63_427.2454m/z,427.2454,1.63,286.78,
1.70_427.2846m/z,427.2846,1.7,268.01,
1.66_427.3212m/z,427.3212,1.66,1275.09,
1.61_427.3416m/z,427.3416,1.61,926.46,
1.67_427.3560m/z,427.356,1.67,84562.96,
2.56_427.3569m/z,427.3569,2.56,2759.88,
6.61_427.3892m/z,427.3892,6.61,8137.75,
2.95_428.0352m/z,428.0352,2.95,27.02,
7.99_428.0738m/z,428.0738,7.99,762.08,
5.08_428.1117m/z,428.1117,5.08,2046.37,
1.02_428.1153m/z,428.1153,1.02,12322.05,
1.61_428.1709m/z,428.1709,1.61,4859.74,
2.36_428.2274m/z,428.2274,2.36,336.81,
2.82_428.2276m/z,428.2276,2.82,29120.41,
2.32_428.2429m/z,428.2429,2.32,1323.78,
6.11_428.2541m/z,428.2541,6.11,674.12,
2.14_428.3006m/z,428.3006,2.14,17651.67,
3.14_428.3270m/z,428.327,3.14,1477.98,
1.90_428.3369m/z,428.3369,1.9,437.34,
5.89_428.3730m/z,428.373,5.89,13268.49,
5.78_428.3734m/z,428.3734,5.78,635.58,
1.86_428.3841m/z,428.3841,1.86,15408.75,
5.83_428.4098m/z,428.4098,5.83,25.68,
1.53_429.0884m/z,429.0884,1.53,8109.05,
6.91_429.1006m/z,429.1006,6.91,25732.68,
4.17_429.1289m/z,429.1289,4.17,2035.84,
7.42_429.1704m/z,429.1704,7.42,5444.62,
4.84_429.1727m/z,429.1727,4.84,75.16,
4.91_429.1729m/z,429.1729,4.91,1058.2,
1.87_429.1904m/z,429.1904,1.87,1250.66,
1.79_429.1907m/z,429.1907,1.79,111,
5.83_429.2116m/z,429.2116,5.83,723.17,
8.70_429.2203m/z,429.2203,8.7,1746.91,
1.79_429.2264m/z,429.2264,1.79,8285.63,
2.60_429.2313m/z,429.2313,2.6,766.95,
2.64_429.2387m/z,429.2387,2.64,1876.46,
1.93_429.2395m/z,429.2395,1.93,2934.19,
1.60_429.2399m/z,429.2399,1.6,8130.98,
8.00_429.2402m/z,429.2402,8,760.26,
1.64_429.2610m/z,429.261,1.64,498.39,
2.43_429.2995m/z,429.2995,2.43,13756.94,
1.93_429.2996m/z,429.2996,1.93,12326.91,
5.09_429.3005m/z,429.3005,5.09,91.6,
1.47_429.3184m/z,429.3184,1.47,2801.75,
1.68_429.3370m/z,429.337,1.68,58775.36,
1.60_429.3488m/z,429.3488,1.6,770.92,
5.24_429.3723m/z,429.3723,5.24,586.54,
4.44_429.3723m/z,429.3723,4.44,226.03,
4.47_429.3724m/z,429.3724,4.47,238.85,
5.17_429.3725m/z,429.3725,5.17,4451.31,
1.61_429.3725m/z,429.3725,1.61,7026000.48,
0.98_429.3725m/z,429.3725,0.98,15555.43,
4.53_429.3727m/z,429.3727,4.53,392.76,
6.15_429.9704m/z,429.9704,6.15,175.01,
6.54_430.0802m/z,430.0802,6.54,41.9,
4.89_430.0884m/z,430.0884,4.89,100.6,
4.40_430.0912m/z,430.0912,4.4,25922.2,
5.27_430.0913m/z,430.0913,5.27,93.03,
4.72_430.0914m/z,430.0914,4.72,39.96,
3.25_430.0986m/z,430.0986,3.25,15395.03,
2.90_430.1702m/z,430.1702,2.9,499.9,
3.77_430.1705m/z,430.1705,3.77,419171.05,
6.01_430.2129m/z,430.2129,6.01,105.95,
2.82_430.2427m/z,430.2427,2.82,16229.73,
2.31_430.2430m/z,430.243,2.31,208.06,
5.64_430.2432m/z,430.2432,5.64,8636.86,
7.42_430.2642m/z,430.2642,7.42,214.48,
1.20_430.2830m/z,430.283,1.2,12372.74,
4.80_430.2948m/z,430.2948,4.8,221.94,
5.41_430.2948m/z,430.2948,5.41,43739.51,
7.98_430.3050m/z,430.305,7.98,79.26,
7.10_430.3162m/z,430.3162,7.1,1467.06,
6.12_430.3313m/z,430.3313,6.12,954.28,
0.99_430.3792m/z,430.3792,0.99,17233.7,
5.88_430.3888m/z,430.3888,5.88,57724.09,
7.34_430.8895m/z,430.8895,7.34,458.72,
7.36_430.9134m/z,430.9134,7.36,7218611.14,
4.24_430.9883m/z,430.9883,4.24,54.54,
4.17_430.9885m/z,430.9885,4.17,80.09,
3.15_430.9886m/z,430.9886,3.15,1161.43,
4.04_430.9886m/z,430.9886,4.04,583.57,
3.97_430.9886m/z,430.9886,3.97,313.05,
6.10_431.1340m/z,431.134,6.1,39.34,
1.79_431.2060m/z,431.206,1.79,2814.89,
1.91_431.2061m/z,431.2061,1.91,7507.26,
1.93_431.2462m/z,431.2462,1.93,215.78,
1.94_431.2765m/z,431.2765,1.94,799.03,
1.76_431.2790m/z,431.279,1.76,368.98,
1.89_431.3153m/z,431.3153,1.89,169239.16,
1.69_431.3153m/z,431.3153,1.69,19117.59,
2.31_431.3513m/z,431.3513,2.31,3510.63,
0.98_431.3515m/z,431.3515,0.98,1258.87,
1.62_431.3522m/z,431.3522,1.62,213633.81,
1.63_431.3814m/z,431.3814,1.63,445495.09,
1.85_431.3844m/z,431.3844,1.85,257076.63,
2.19_431.3873m/z,431.3873,2.19,87291.16,
5.09_432.1862m/z,432.1862,5.09,740.97,
1.87_432.1916m/z,432.1916,1.87,75.01,
1.06_432.1916m/z,432.1916,1.06,3903.02,
1.77_432.1917m/z,432.1917,1.77,45883.38,
1.90_432.1918m/z,432.1918,1.9,1477.52,
7.10_432.2013m/z,432.2013,7.1,1029.95,
2.72_432.2341m/z,432.2341,2.72,8217.19,
2.88_432.2342m/z,432.2342,2.88,22773.66,
3.14_432.2342m/z,432.2342,3.14,1638.56,
2.41_432.2370m/z,432.237,2.41,1521.44,
2.36_432.2373m/z,432.2373,2.36,1543.38,
2.45_432.2375m/z,432.2375,2.45,1264.13,
1.82_432.2377m/z,432.2377,1.82,10276143.41,
1.68_432.2379m/z,432.2379,1.68,1468.25,
4.29_432.2380m/z,432.238,4.29,7.96,
6.16_432.2800m/z,432.28,6.16,277827.75,
5.70_432.2800m/z,432.28,5.7,2135.88,
5.66_432.2800m/z,432.28,5.66,3092.17,
5.88_432.2802m/z,432.2802,5.88,8290.93,
5.94_432.2803m/z,432.2803,5.94,2987.5,
1.60_432.3019m/z,432.3019,1.6,374.87,
1.74_432.3099m/z,432.3099,1.74,940.66,
2.32_432.3103m/z,432.3103,2.32,1946.41,
4.24_432.3105m/z,432.3105,4.24,1033461.13,
2.51_432.3106m/z,432.3106,2.51,24536.96,
1.64_432.3189m/z,432.3189,1.64,36.4,
1.76_432.3321m/z,432.3321,1.76,61.51,
0.99_432.3861m/z,432.3861,0.99,166.2,
5.88_432.3949m/z,432.3949,5.88,1034.25,
5.48_432.4198m/z,432.4198,5.48,997.79,
4.55_433.1123m/z,433.1123,4.55,1608.29,
1.92_433.1127m/z,433.1127,1.92,19.88,
7.96_433.1781m/z,433.1781,7.96,6483.62,
1.83_433.2076m/z,433.2076,1.83,12947.81,
1.94_433.2579m/z,433.2579,1.94,893.81,
2.47_433.2581m/z,433.2581,2.47,1648.81,
2.33_433.2582m/z,433.2582,2.33,87.51,
2.43_433.3308m/z,433.3308,2.43,3682.41,
1.93_433.3312m/z,433.3312,1.93,7705.15,
1.65_433.3313m/z,433.3313,1.65,64364.13,
5.11_433.3318m/z,433.3318,5.11,950.74,
1.67_433.3676m/z,433.3676,1.67,191653.02,
5.11_433.8335m/z,433.8335,5.11,214.51,
4.75_433.9777m/z,433.9777,4.75,51.32,
4.64_433.9780m/z,433.978,4.64,1770.29,
2.80_433.9780m/z,433.978,2.8,22922.39,
4.40_433.9780m/z,433.978,4.4,1059.6,
7.47_433.9995m/z,433.9995,7.47,118465.96,
8.19_434.1247m/z,434.1247,8.19,15848.03,
1.73_434.2075m/z,434.2075,1.73,5325.56,
7.90_434.2172m/z,434.2172,7.9,1649.53,
1.82_434.2440m/z,434.244,1.82,373927.61,
4.27_434.3168m/z,434.3168,4.27,30937.42,
2.76_434.3262m/z,434.3262,2.76,8414.51,
7.88_434.3389m/z,434.3389,7.88,25.7,
1.00_435.1009m/z,435.1009,1,364.53,
4.74_435.1257m/z,435.1257,4.74,15851.34,
1.70_435.1370m/z,435.137,1.7,5.66,
1.78_435.1690m/z,435.169,1.78,98.53,
5.56_435.2502m/z,435.2502,5.56,5952.42,
1.92_435.2731m/z,435.2731,1.92,139.3,
1.67_435.3103m/z,435.3103,1.67,48775.38,
5.82_435.3215m/z,435.3215,5.82,114.25,
1.62_435.3468m/z,435.3468,1.62,145449.62,
2.32_435.3673m/z,435.3673,2.32,166.14,
1.93_435.3680m/z,435.368,1.93,304.14,
1.60_435.3834m/z,435.3834,1.6,17143.5,
1.68_435.3837m/z,435.3837,1.68,21586.36,
1.93_435.3944m/z,435.3944,1.93,645.03,
2.46_435.3945m/z,435.3945,2.46,199.91,
7.47_436.0038m/z,436.0038,7.47,29.29,
8.17_436.0887m/z,436.0887,8.17,4090.55,
1.78_436.2689m/z,436.2689,1.78,1224.97,
1.36_436.2820m/z,436.282,1.36,2555.59,
5.32_436.3052m/z,436.3052,5.32,1030,
5.06_436.3083m/z,436.3083,5.06,496.86,
4.12_436.3416m/z,436.3416,4.12,55.37,
1.72_436.3416m/z,436.3416,1.72,411.27,
14.71_436.3416m/z,436.3416,14.71,4299,
0.36_436.3416m/z,436.3416,0.36,16306.91,
15.67_436.3417m/z,436.3417,15.67,6291.2,
14.55_436.3418m/z,436.3418,14.55,8185.31,
4.53_436.3418m/z,436.3418,4.53,2875.92,
7.82_436.3546m/z,436.3546,7.82,235.75,
1.92_436.3990m/z,436.399,1.92,2991.48,
1.25_436.3994m/z,436.3994,1.25,48035.61,
7.48_437.0856m/z,437.0856,7.48,35429.65,
1.67_437.1163m/z,437.1163,1.67,128.97,
4.92_437.1201m/z,437.1201,4.92,163.22,
7.60_437.1413m/z,437.1413,7.6,265.82,
5.06_437.1414m/z,437.1414,5.06,540.47,
9.42_437.1905m/z,437.1905,9.42,2894.7,
1.82_437.1931m/z,437.1931,1.82,1009957.46,
6.17_437.2353m/z,437.2353,6.17,10832.48,
1.68_437.3261m/z,437.3261,1.68,135357.61,
1.61_437.3622m/z,437.3622,1.61,22106.85,
1.68_437.3626m/z,437.3626,1.68,27197.57,
2.40_437.3734m/z,437.3734,2.4,1815.69,
1.93_437.3735m/z,437.3735,1.93,5950.48,
1.60_437.3989m/z,437.3989,1.6,8688.75,
1.65_437.4351m/z,437.4351,1.65,8586.68,
9.42_437.6920m/z,437.692,9.42,280.64,
3.93_437.9723m/z,437.9723,3.93,185.73,
2.81_437.9724m/z,437.9724,2.81,12911.78,
4.70_437.9724m/z,437.9724,4.7,7568.52,
5.11_437.9724m/z,437.9724,5.11,2693.39,
6.09_437.9724m/z,437.9724,6.09,102.34,
3.55_438.1576m/z,438.1576,3.55,3966.31,
1.97_438.1577m/z,438.1577,1.97,327.51,
8.38_438.1790m/z,438.179,8.38,1643.76,
1.43_438.2974m/z,438.2974,1.43,555.21,
1.40_438.2975m/z,438.2975,1.4,1145.76,
6.31_438.2976m/z,438.2976,6.31,52030.51,
2.29_438.3576m/z,438.3576,2.29,1422.25,
1.93_438.3786m/z,438.3786,1.93,78860.09,
2.32_438.3786m/z,438.3786,2.32,86095.15,
1.38_438.3786m/z,438.3786,1.38,7857.89,
1.47_438.3787m/z,438.3787,1.47,11359.27,
5.41_438.5029m/z,438.5029,5.41,9847.03,
4.64_438.9791m/z,438.9791,4.64,443.23,
4.90_438.9797m/z,438.9797,4.9,67.34,
1.95_439.0876m/z,439.0876,1.95,67.42,
4.29_439.1594m/z,439.1594,4.29,49675.15,
3.75_439.1596m/z,439.1596,3.75,297.65,
6.04_439.2585m/z,439.2585,6.04,683.05,
1.69_439.2689m/z,439.2689,1.69,2866.67,
1.79_439.3207m/z,439.3207,1.79,592.13,
1.66_439.3420m/z,439.342,1.66,139128.97,
1.62_439.3777m/z,439.3777,1.62,2369.83,
1.68_439.3780m/z,439.378,1.68,7639.7,
6.92_440.0536m/z,440.0536,6.92,123.38,
7.49_440.1716m/z,440.1716,7.49,19883,
9.43_440.1989m/z,440.1989,9.43,312.95,
6.49_440.2425m/z,440.2425,6.49,36.17,
1.07_440.2674m/z,440.2674,1.07,53708.55,
8.11_440.2768m/z,440.2768,8.11,4062.66,
6.49_440.3131m/z,440.3131,6.49,1315.48,
5.09_440.3397m/z,440.3397,5.09,296.97,
2.83_440.3578m/z,440.3578,2.83,18281.77,
1.93_440.3582m/z,440.3582,1.93,1735.89,
5.76_440.4094m/z,440.4094,5.76,6809.06,
0.93_441.0845m/z,441.0845,0.93,703.34,
1.90_441.1553m/z,441.1553,1.9,2346.49,
1.69_441.1692m/z,441.1692,1.69,315.25,
7.78_441.1881m/z,441.1881,7.78,427.4,
7.59_441.1882m/z,441.1882,7.59,2606.33,
7.92_441.1883m/z,441.1883,7.92,4842.71,
7.99_441.1883m/z,441.1883,7.99,1650.41,
8.59_441.1884m/z,441.1884,8.59,6912.72,
8.79_441.1885m/z,441.1885,8.79,96.46,
4.70_441.2394m/z,441.2394,4.7,2683.51,
5.81_441.2744m/z,441.2744,5.81,26161.02,
1.69_441.2849m/z,441.2849,1.69,9738.72,
2.29_441.3144m/z,441.3144,2.29,1372.66,
1.93_441.3220m/z,441.322,1.93,1317.81,
5.37_441.3293m/z,441.3293,5.37,5679.8,
5.23_441.3295m/z,441.3295,5.23,1632.21,
1.93_441.3358m/z,441.3358,1.93,3626.62,
1.78_441.3367m/z,441.3367,1.78,4820.17,
1.66_441.3576m/z,441.3576,1.66,145478,
5.36_441.8309m/z,441.8309,5.36,1876.76,
5.22_441.8313m/z,441.8313,5.22,411.36,
6.21_441.9967m/z,441.9967,6.21,1995.79,
7.50_442.0497m/z,442.0497,7.5,35131.52,
4.16_442.0594m/z,442.0594,4.16,731354.39,
2.01_442.0594m/z,442.0594,2.01,86793.8,
4.72_442.0908m/z,442.0908,4.72,15734.33,
1.11_442.2103m/z,442.2103,1.11,484.87,
1.63_442.2584m/z,442.2584,1.63,385.62,
7.31_442.2604m/z,442.2604,7.31,691.36,
2.88_442.3372m/z,442.3372,2.88,26879.18,
7.63_442.7957m/z,442.7957,7.63,261248.52,
1.91_443.1445m/z,443.1445,1.91,831.21,
1.79_443.1445m/z,443.1445,1.79,14480.73,
7.52_443.1493m/z,443.1493,7.52,740.67,
1.67_443.2063m/z,443.2063,1.67,1028.22,
1.86_443.2768m/z,443.2768,1.86,730.79,
1.69_443.3156m/z,443.3156,1.69,3995.63,
1.83_443.3295m/z,443.3295,1.83,43.37,
2.14_443.3295m/z,443.3295,2.14,387.25,
2.33_443.3593m/z,443.3593,2.33,2083.33,
4.16_444.0564m/z,444.0564,4.16,2433488.02,
2.01_444.0564m/z,444.0564,2.01,269524.94,
8.19_444.0800m/z,444.08,8.19,744.7,
1.93_444.1696m/z,444.1696,1.93,156.81,
4.01_444.1860m/z,444.186,4.01,19222.82,
2.28_444.2223m/z,444.2223,2.28,10273.83,
4.99_444.2223m/z,444.2223,4.99,6409.54,
4.33_444.2224m/z,444.2224,4.33,17316.71,
4.55_444.2224m/z,444.2224,4.55,23081.1,
2.82_444.2224m/z,444.2224,2.82,669555.08,
1.27_444.2259m/z,444.2259,1.27,1143.23,
6.09_444.2285m/z,444.2285,6.09,244.49,
7.55_444.2433m/z,444.2433,7.55,574.74,
1.75_444.2740m/z,444.274,1.75,307.11,
1.18_444.2983m/z,444.2983,1.18,22017.67,
1.83_444.3073m/z,444.3073,1.83,11294.27,
6.00_444.3105m/z,444.3105,6,2296.22,
2.31_444.3317m/z,444.3317,2.31,5224.71,
1.93_444.3318m/z,444.3318,1.93,8057.36,
6.10_444.3680m/z,444.368,6.1,346.51,
1.88_444.3790m/z,444.379,1.88,11915.61,
5.76_444.4042m/z,444.4042,5.76,689.5,
7.64_444.7937m/z,444.7937,7.64,88893.43,
3.78_445.1049m/z,445.1049,3.78,100.25,
1.58_445.1198m/z,445.1198,1.58,107558.34,
7.50_445.1357m/z,445.1357,7.5,25165.09,
2.32_445.1605m/z,445.1605,2.32,576.07,
1.92_445.1607m/z,445.1607,1.92,1161.98,
2.14_445.1607m/z,445.1607,2.14,10.15,
1.07_445.2227m/z,445.2227,1.07,8456.83,
