Compound_ID,MZ,RT,Intensity,Metabolite
QI524,216.0925,14.16,701.2894069,
QI525,216.0925,3.05,994.0115468,
QI526,216.0925,10.62,671.2054254,
QI527,216.0925,10.98,407.8398419,
QI528,216.0925,10.25,827.346234,
QI529,216.0925,9.97,454.9767015,
QI530,216.0925,9.91,332.4084813,
QI531,216.0925,13.83,536.3867796,
QI532,216.0925,13.19,213.3497779,
QI533,216.0925,12.94,244.9754577,
QI534,216.0926,12.45,357.3162808,
QI535,216.0933,12.69,460.3299817,
QI536,216.0934,14.26,202.6381667,
QI537,216.0935,7.94,87.32852074,
QI538,216.0935,10.34,183.3132548,
QI539,216.0936,10.95,60.23193495,
QI540,216.0937,12.59,310.1883568,
QI541,216.0938,13.84,823.8927585,
QI542,216.0939,13.71,1169.683537,
QI543,216.0939,9.41,1261.110643,
QI544,216.0939,13.51,1129.973927,
QI545,216.0939,13.81,401.7226711,
QI546,216.094,5.18,5297.498968,
QI547,216.0941,5.46,4398.82434,
QI548,216.0942,12.48,2186.411844,
QI549,216.0943,6.58,4640.783636,
QI550,216.0944,3.27,7543.940322,
QI551,216.0944,11.66,1410.546078,
QI552,216.0945,2.58,3076.906975,
QI553,216.0945,5.77,6518.831934,
QI554,216.0945,6.85,3344.159741,
QI555,216.0945,2.66,4153.933513,
QI556,216.0946,7.79,4594.860524,
QI557,216.0947,3.44,3387.118408,
QI558,216.0947,13.56,1023.362545,
QI559,216.0948,10.55,5179.284249,
QI560,216.0948,10.99,7961.731535,
QI561,216.0948,9.36,5685.575339,
QI562,216.0949,12.56,1673.145828,
QI563,216.095,9.44,4501.628901,
QI564,216.0952,11.89,990.7705222,
QI565,216.0953,8.08,899.3360287,
QI566,216.922,11.65,2026.681599,
QI567,216.922,12.18,3124.348039,
QI568,216.9221,11.57,682.7751497,
QI569,216.9221,14.27,17723.09619,
QI570,216.9221,14.26,20921.15467,
QI571,216.9221,14.13,18770.78965,
QI572,216.9221,13.66,3040.491631,
QI573,216.9222,13.97,4180.633756,
QI574,216.9223,11.97,2542.878334,
QI575,216.9224,12.06,1283.094925,
QI576,217.107,2.75,11947.10587,
QI577,217.1218,3.66,19728.6469,
QI578,217.1219,3.52,11148.61979,
QI579,217.1538,3.03,9652.965725,
QI580,217.1946,11.74,7303.867629,
QI581,218.1511,12.32,889202.9311,
QI582,218.5711,11.82,437.2993643,
QI583,218.8192,11.82,4354.736423,
QI584,218.919,14.25,57377.92165,
QI585,218.9192,13.84,2256.6612,
QI586,218.9192,12.9,1922.930723,
QI587,219.0442,9.5,62.82338259,
QI588,219.0501,3.14,3.130737988,
QI589,219.0506,9.43,2.868929974,
QI590,219.0984,3.11,20119.72963,
QI591,219.0985,2.98,24172.13331,
QI592,219.1372,3.53,5587.682889,
QI593,219.1374,3.68,133459.1284,
QI594,219.1735,3.71,2254.393746,
QI595,219.1737,3.77,8069.256094,
QI596,219.1738,4.12,55703.47605,
QI597,219.1738,3.85,46571.07967,
QI598,219.2101,11.61,2674.319212,
QI599,219.2102,11.97,2463.801843,
QI600,219.2104,12.05,3187.550735,
QI601,219.2105,4.27,2635.512932,
QI602,219.3231,12.1,1797.175227,
QI603,220.1408,3.87,83.07961542,
QI604,220.1667,13.68,1476895.202,
QI605,220.1699,11.27,16.72485353,
QI606,220.17,9.94,4.060605655,
QI607,220.17,11.04,5.184434848,
QI608,220.17,10.88,7.29843665,
QI609,220.1701,9.4,3.008163039,
QI610,220.9339,12.26,50095.07241,
QI611,220.9339,8.28,9527.750225,
QI612,220.9339,8.21,5983.090506,
QI613,220.934,8.76,12511.47758,
QI614,220.9341,3.83,1761.504924,
QI615,220.9341,12.43,199856.3623,
QI616,220.9341,13.62,1461255.383,
QI617,220.9342,7.28,7930.395639,
QI618,221.1167,3.78,9959.288981,
QI619,221.1167,3.9,6754.886273,
QI620,221.1168,3.99,13617.6603,
QI621,221.117,3.29,2422.956697,
QI622,221.1532,3.98,147135.3636,
QI623,221.1536,4.13,1639.678339,
QI624,221.1892,3.87,3612.985119,
QI625,222.146,3.23,115707.8739,
QI626,222.1824,4.1,21898.98747,
QI627,223.063,5.74,5416.4772,
QI628,223.0631,6.5,2716.960408,
QI629,223.0631,5.04,13084.94534,
QI630,223.0631,4.42,9355.090081,
QI631,223.0632,5.64,9124.251002,
QI632,223.0632,4.9,61028.85412,
QI633,223.0632,3.73,34308.35974,
QI634,223.0632,4.03,32899.27681,
QI635,223.0959,3.61,3330.988749,
QI636,223.0959,4.06,4341.488988,
QI637,223.1298,3.14,9064.90943,
QI638,223.1325,4.04,7472.963699,
QI639,223.1325,3.69,6090.902327,
QI640,223.1415,3.47,253.9705703,
QI641,223.1679,3.75,3092.766482,
QI642,223.168,3.71,2675.142684,
QI643,223.1683,3.65,2819.368553,
QI644,223.1686,3.44,21300.11825,
QI645,223.1772,3.39,2213.178246,
QI646,223.2052,4.55,1490.970769,
QI647,223.2053,4.3,15524.6499,
QI648,223.2053,4.1,3552.633686,
QI649,223.2053,3.95,4037.863258,
QI650,223.2161,3.53,1956.355904,
QI651,224.0625,3.91,82.81213025,
QI652,224.1256,3.16,26.02230305,
QI653,224.2003,3.56,1439.918521,
QI654,224.2004,3.7,1604.683846,
QI655,225.0904,3.77,2689.515829,
QI656,225.1456,3.87,7772.953672,
QI657,225.1481,3.69,81017.13912,
QI658,225.1829,3.99,6945.504664,
QI659,225.184,3.88,5943.508298,
QI660,225.184,3.74,7335.242417,
QI661,225.1957,3.56,279.8890425,
QI662,225.221,4.02,3895.342991,
QI663,226.1409,2.79,251842.955,
QI664,226.1413,3.86,6098.176731,
QI665,226.1797,3.6,67460.40136,
QI666,226.2156,6.11,3521.304163,
QI667,226.2158,7.51,2564.744681,
QI668,226.2158,6.24,11669.74931,
QI669,226.2159,4.22,22555.14166,
QI670,226.216,14.3,2137.306511,
QI671,226.9511,13.68,15154362.04,
QI672,227.1611,3.81,6437.519457,
QI673,227.164,3.76,3797.098096,
QI674,227.2001,4.02,11066.66988,
QI675,227.2001,3.76,32153.03,
QI676,227.2113,3.54,5734.676382,
QI677,228.1952,5.6,7013.310179,
QI678,228.1952,5.46,6559.333699,
QI679,228.1953,3.84,6990.905872,
QI680,228.1954,3.62,136844.3623,
QI681,228.2318,4.38,2403.522428,
QI682,228.2318,4.49,39767.03811,
QI683,228.2682,3.81,17112.15372,
QI684,228.9329,14.41,14358.5839,
QI685,229.1695,3.46,37004.67395,
QI686,229.1787,3.43,6970.137386,
QI687,229.1945,11.6,1628.087976,
QI688,229.1945,12.05,3205.264483,
QI689,229.1946,11.74,19130.21508,
QI690,229.2273,4.56,897.4012847,
QI691,230.1827,3.45,25.65788136,
QI692,230.2476,3.89,20642.03145,
QI693,231.1013,3.58,24989.81605,
QI694,231.1698,3.32,10370.1121,
QI695,233.0361,3.75,362.4739552,
QI696,233.0777,3.19,1129.961467,
QI697,233.0782,3.03,11596.36699,
QI698,233.1168,3.49,18113.98189,
QI699,233.1531,3.83,6222.050515,
QI700,233.1892,3.8,1128.031465,
QI701,233.1896,3.93,10208.17126,
QI702,233.1896,4.21,15584.82176,
QI703,233.2258,11.61,2477.657623,
QI704,233.2258,12.06,4456.343427,
QI705,233.2258,11.97,2013.667734,
QI706,233.2259,11.74,23038.21768,
QI707,234.1459,3.35,8410.440341,
QI708,234.185,3.69,22253.68487,
QI709,235.033,3.75,75.75975083,
QI710,235.1289,3.63,6.543355259,
QI711,235.13,3.65,54.5210913,
QI712,235.1325,3.53,193045.0512,
QI713,235.1326,3.88,3502.454173,
QI714,235.1686,4.76,3087.123189,
QI715,235.1686,4.93,3614.380687,
QI716,235.1687,5.04,11080.70221,
QI717,235.1689,3.99,282916.7465,
QI718,235.1798,3.8,6956.059898,
QI719,235.2051,4.22,2892.18206,
QI720,235.2055,3.98,1702.427505,
QI721,235.9534,13.11,812.5442503,
QI722,236.061,13.51,298.9610459,
QI723,236.0611,13.81,430.3998243,
QI724,236.0614,13.58,352.3378946,
QI725,236.1616,3.46,224156.863,
QI726,236.1672,2.87,1122.811301,
QI727,236.2005,3.77,17090.74051,
QI728,237.1019,3.34,12257.11176,
QI729,237.1118,3.73,2357.228377,
QI730,237.146,3.76,1865.364365,
QI731,237.1478,3.81,1145.139675,
QI732,237.148,4.02,2927.131557,
QI733,237.1483,4.21,1972.565564,
QI734,237.1822,4.13,3541.399788,
QI735,237.1833,3.99,4093.667783,
QI736,237.1841,3.77,11148.0808,
QI737,237.1844,3.64,2282.184807,
QI738,237.1846,3.85,17719.20618,
QI739,237.1846,3.59,3609.090602,
QI740,237.2206,4.51,6454.490265,
QI741,237.2208,4.25,8894.916156,
QI742,237.2318,3.67,5412.84302,
QI743,238.1204,3.24,8441.064314,
QI744,238.1432,3.99,6605.89669,
QI745,238.177,3.49,10204.6408,
QI746,239.1482,3.78,928.4022367,
QI747,239.1612,3.86,352984.2602,
QI748,239.1627,3.62,6807.032805,
QI749,239.1635,4.17,3896.483454,
QI750,239.1978,4.42,2809.957571,
QI751,239.1997,3.9,5464.416179,
QI752,239.2362,5.18,982.8311601,
QI753,239.2365,4.16,2482.718087,
QI754,240.1563,3.06,62882.82911,
QI755,240.1948,3.66,1974.782561,
QI756,240.1949,3.73,2592.205819,
QI757,240.2062,3.12,6980.23796,
QI758,240.2316,3.97,8655.169792,
QI759,240.2318,3.83,877.466063,
QI760,240.2318,3.89,3008.007858,
QI761,241.1192,3.68,11730.60497,
QI762,241.1402,3.62,4653.973912,
QI763,241.1404,3.44,13873.15082,
QI764,241.1412,3.85,1280.098852,
QI765,241.1622,3.33,182.7575082,
QI766,241.1668,3.85,1504.393209,
QI767,241.2154,4.18,15978.57497,
QI768,241.2155,3.95,13824.18166,
QI769,241.9701,12.79,65589.81443,
QI770,242.1155,2.76,8928.294048,
QI771,242.1513,3.75,2496.167084,
QI772,242.2108,3.86,734.0667126,
QI773,242.2108,3.62,1475.679835,
QI774,242.2108,3.75,15870.01415,
QI775,242.211,5.6,694.6439959,
QI776,242.211,5.46,876.3910101,
QI777,242.2474,4.68,2630.598091,
QI778,242.2474,4.75,3705.351816,
QI779,243.1349,3.98,6772.804493,
QI780,243.1488,3.68,22483.6607,
QI781,243.1851,3.43,3892.870091,
QI782,243.1851,3.52,7225.156301,
QI783,243.1952,3.62,7115.500748,
QI784,243.2099,11.35,1347.906873,
QI785,243.2101,11.61,29866.99791,
QI786,243.2101,11.74,84488.77886,
QI787,243.2102,12.05,34546.3143,
QI788,243.2102,7.3,5148.019553,
QI789,243.2102,11.97,19937.23421,
QI790,243.2108,11.49,3687.466362,
QI791,244.1903,3.6,9715.567092,
QI792,244.1904,5.6,1250.473977,
QI793,244.213,11.64,13.82025772,
QI794,244.2262,3.65,343.3503703,
QI795,244.2267,4.08,5249.434856,
QI796,244.2633,3.91,3968.656399,
QI797,245.0779,3.51,9933.730602,
QI798,245.1142,3.59,6360.005426,
QI799,245.1142,3.34,23977.7377,
QI800,245.1142,3.69,4370.812037,
QI801,245.1142,3.45,18631.63871,
QI802,245.1143,3.77,47874.00918,
QI803,245.1855,3.4,758.4087228,
QI804,245.222,3.26,1465.478742,
QI805,245.2255,11.74,2196.884034,
QI806,246.1593,3.09,4550.533915,
QI807,246.1593,3.01,9840.545682,
QI808,246.1846,3.76,1182.150859,
QI809,247.1298,3.67,22427.75088,
QI810,247.1298,3.84,5701.095109,
QI811,247.1299,3.3,205980.1659,
QI812,247.2263,4.16,3630.978787,
QI813,247.2264,4.24,2311.819852,
QI814,247.2411,11.97,1005.137328,
QI815,247.2414,12.06,3951.635691,
QI816,247.2415,11.61,2544.41037,
QI817,247.2415,11.74,22536.52876,
QI818,247.2416,5.14,862.0272988,
QI819,247.2416,5.21,2352.333615,
QI820,248.1615,3.53,6999.640995,
QI821,248.1978,4.23,929.1485969,
QI822,248.211,3.12,35.78897014,
QI823,248.9651,7.56,2670.777256,
QI824,248.9651,7.52,3145.365631,
QI825,248.9653,7.82,3365.279892,
QI826,248.9654,7.87,12443.18572,
QI827,248.9655,4.61,5331.264894,
QI828,248.9656,8.65,19075.75524,
QI829,248.9656,8.78,12198.44097,
QI830,248.9658,14.39,10842.3919,
QI831,249.1089,3.71,4077.971879,
QI832,249.1465,3.76,26624.64345,
QI833,249.1481,3.52,128189.4252,
QI834,249.1482,3.66,20897.52476,
QI835,249.1835,3.74,606.8018177,
QI836,249.1837,13.71,2470.617838,
QI837,249.1841,14.14,25068.25734,
QI838,249.1841,13.61,3755.641669,
QI839,249.1841,4,134018.7134,
QI840,249.1842,5.54,3266.844998,
QI841,249.1842,13.27,3314.78204,
QI842,249.1842,12.8,2454.776794,
QI843,249.1842,13.09,4112.63026,
QI844,249.1843,5.47,7546.107805,
QI845,249.1843,12.95,3279.444162,
QI846,249.1844,3.83,15705.22654,
QI847,249.1844,13.83,2359.080863,
QI848,249.1844,4.09,59631.13682,
QI849,250.1742,3.55,403.8476487,
QI850,250.1773,3.62,237372.1267,
QI851,250.1773,5.6,3945.298144,
QI852,250.1774,4.47,1163.404333,
QI853,250.1775,5.46,2295.853267,
QI854,250.2135,4.49,8439.184215,
QI855,250.9994,3.72,6424.602634,
QI856,251.0463,4.58,12660.64309,
QI857,251.0699,3.65,313.6914928,
QI858,251.1014,3.93,592.6080777,
QI859,251.1256,3.86,7244.947139,
QI860,251.1273,3.49,7484.762525,
QI861,251.1273,3.77,3677.467496,
QI862,251.1611,3.97,1044.269078,
QI863,251.1616,3.55,1664.998346,
QI864,251.1634,3.82,2734.169521,
QI865,251.1639,4.03,5578.527717,
QI866,251.1981,4.26,5336.95117,
QI867,251.1985,3.89,13777.80459,
QI868,251.1994,3.98,8861.642446,
QI869,251.1998,4.09,8821.780846,
QI870,251.1998,3.76,1988.061791,
QI871,251.2478,3.82,2564.06357,
QI872,252.1228,3.74,110.0200415,
QI873,252.1357,3.46,20110.1748,
QI874,252.1566,3.44,15191.85814,
QI875,252.1587,4.22,10976.44606,
QI876,252.2317,4.45,461.0677914,
QI877,252.9964,3.72,3402.755039,
QI878,253.0832,3.58,2894.942991,
QI879,253.143,3.94,2303.951908,
QI880,253.179,3.51,2915.450571,
QI881,253.1793,3.82,29446.51182,
QI882,253.213,4.68,5928.729679,
QI883,253.2132,4.03,31986.70572,
QI884,253.2158,4.38,3705.447578,
QI885,253.2159,4.12,10553.75839,
QI886,253.2517,4.49,4825.387604,
QI887,253.2518,4.34,4843.506621,
QI888,254.1382,3.34,568.0509402,
QI889,254.1721,3.23,349768.033,
QI890,254.1782,3.65,38.48362983,
QI891,254.2107,3.78,18715.80027,
QI892,254.2108,3.84,11168.85091,
QI893,254.222,3.29,27708.7081,
QI894,254.2472,4.68,38531.87886,
QI895,254.9822,3.99,17768.40362,
QI896,254.9823,4.2,11285.10329,
QI897,255.1359,3.85,3924.892847,
QI898,255.1561,3.71,8642.24079,
QI899,255.1584,3.61,4777.73706,
QI900,255.1923,3.75,2893.882613,
QI901,255.2187,3.03,155.1368331,
QI902,255.2278,4.1,14.63805156,
QI903,255.228,4.12,101.3102078,
QI904,255.2313,4.37,14595.3123,
QI905,255.2313,4.53,10760.03625,
QI906,255.2313,4.25,15593.23363,
QI907,255.2314,4.07,6863.639261,
QI908,255.2348,4.17,40.71348675,
QI909,256.0148,2.66,3900.890325,
QI910,256.1312,3.12,2649.40303,
QI911,256.1314,3.19,199.2668732,
QI912,256.2266,3.86,33360.22163,
QI913,256.263,5.03,331118.1395,
QI914,256.263,3.84,5187.900141,
QI915,256.2631,3.6,3138.975396,
QI916,256.2632,2.66,6897.980553,
QI917,256.2632,5.52,6431.616741,
QI918,256.2988,4.41,1516.354205,
QI919,256.941,6,410.7461794,
QI920,256.9411,8.19,585.284234,
QI921,256.9412,4.65,580.4802339,
QI922,256.9614,3.75,434.6821166,
QI923,256.9616,4.19,3785.869851,
QI924,256.9618,14.12,8363.575769,
QI925,256.9619,14.2,6718.41906,
QI926,257.0568,3.1,1953.95294,
QI927,257.0943,3.68,257.3939874,
QI928,257.1143,3.51,67962.8722,
QI929,257.1505,3.99,7859.278765,
QI930,257.1505,4.09,1252.423623,
QI931,257.2006,3.5,5190.979906,
QI932,257.2006,3.61,4970.719745,
QI933,257.2109,3.88,3601.574174,
QI934,257.2258,11.74,61700.97728,
QI935,257.2258,7.3,2646.943062,
QI936,257.2258,12.06,19569.88227,
QI937,257.2258,11.97,10693.40519,
QI938,258.0524,14.03,4845.273064,
QI939,258.0525,10.54,1913.882951,
QI940,258.0529,14.14,2517.837506,
QI941,258.0532,12.8,13723.72726,
QI942,258.0532,12.26,3830.853278,
QI943,258.0536,12,2856.692227,
QI944,258.1491,3.32,96783.98758,
QI945,258.2417,4.26,321.1628604,
QI946,258.2788,4.13,13096.60705,
QI947,258.8996,14.48,2166.535823,
QI948,258.8996,4.07,21329.47738,
QI949,259.1298,3.54,16588.42982,
QI950,259.1299,3.81,11497.7478,
QI951,259.1663,3.84,4415.37818,
QI952,259.1896,6.05,500.4360957,
QI953,259.19,4.09,30540.20133,
QI954,259.2047,4.63,2228.999734,
QI955,259.2414,11.61,9953.346933,
QI956,259.2414,11.98,5898.301211,
QI957,259.2415,12.06,11294.82179,
QI958,259.2415,11.75,42693.77113,
QI959,261.0489,3.41,446.6147662,
QI960,261.0528,3.51,442.9564276,
QI961,261.1093,3.47,75011.64131,
QI962,261.1844,4.07,3053.914548,
QI963,261.242,4.45,3885.874153,
QI964,261.2569,11.75,1237.5057,
QI965,262.1773,3.66,9614.977872,
QI966,263.0556,3.73,62370.73282,
QI967,263.0882,3.61,2491.479803,
QI968,263.1045,3.38,497.3718807,
QI969,263.1046,3.32,752.8127815,
QI970,263.1246,3.75,3026.598121,
QI971,263.1632,3.82,3070.561033,
QI972,263.1637,3.65,4997.228026,
QI973,263.1988,4.18,3709.62014,
QI974,263.2001,3.9,4451.56095,
QI975,263.2364,4.92,20899.23655,
QI976,263.2365,4.51,3002.672292,
QI977,264.1362,3.53,386.5966351,
QI978,264.1928,3.75,20499.46244,
QI979,264.2291,4.75,321.1741032,
QI980,265.0828,3.58,256.0953219,
QI981,265.1427,3.67,3650.35713,
QI982,265.1566,3.98,847.9079826,
QI983,265.1792,3.93,19189.37342,
QI984,265.1793,3.8,9329.802035,
QI985,265.2136,4.02,16859.21678,
QI986,265.2141,4.11,2627.33015,
QI987,265.2521,5.21,22914.56429,
QI988,265.2521,5.03,10168.06872,
QI989,265.2521,4.68,15427.51589,
QI990,265.2521,5.14,7781.782267,
QI991,266.1515,3.62,30996.45197,
QI992,266.1721,3.34,39632.20233,
QI993,266.1721,3.6,50300.48352,
QI994,266.1723,5.6,1857.925996,
QI995,266.1724,5.46,988.6272072,
QI996,266.2084,4.08,6393.548219,
QI997,267.0962,3.34,175.1827118,
QI998,267.1234,2.92,2312.639483,
QI999,267.1563,3.81,4745.488574,
QI1000,267.1714,4.13,14135.78259,
QI1001,267.1927,4.47,1555.819076,
QI1002,267.1927,4.39,2786.571912,
QI1003,267.1933,3.78,6139.649362,
QI1004,267.1943,3.68,2260.327213,
QI1005,267.1949,3.93,6584.182289,
QI1006,267.2677,5.79,6260.230923,
QI1007,268.0611,2.59,257.1814599,
QI1008,268.1691,3.97,4837.284287,
QI1009,268.1817,3.61,10.4776678,
QI1010,268.1878,3.46,522292.6345,
QI1011,268.19,2.54,845.5270385,
QI1012,268.2265,3.9,10466.52112,
QI1013,268.2378,3.51,14019.08477,
QI1014,268.2626,4.28,1885.614459,
QI1015,268.2628,4.93,4157.534886,
QI1016,269.13,2.91,469.5254362,
QI1017,269.1717,3.91,5626.022277,
QI1018,269.1741,3.72,16610.44062,
QI1019,269.2081,4.24,5588.69006,
QI1020,269.2082,4.15,8537.889962,
QI1021,269.2103,3.83,6048.075889,
QI1022,269.2108,4.03,7611.511542,
QI1023,269.2258,5.02,44412.28263,
QI1024,269.2259,9.6,2902.953699,
QI1025,269.2433,4.24,141.2558143,
QI1026,269.2435,4.15,115.7801038,
QI1027,269.2468,4.79,7989.572908,
QI1028,269.2469,4.61,11102.70095,
QI1029,269.247,4.09,61773.1264,
QI1030,269.2472,4.95,4754.671067,
QI1031,270.1464,3.23,19452.2153,
QI1032,270.242,3.98,5988.062458,
QI1033,270.2786,5.23,4272.63918,
QI1034,270.3148,4.37,1789.530515,
QI1035,270.315,3.91,3884.220819,
QI1036,271.1299,3.66,2926.611965,
QI1037,271.1414,3.31,793.8881609,
QI1038,271.1498,3.28,1025.73452,
QI1039,271.1662,4,5688.240813,
QI1040,271.2164,3.57,8033.090421,
QI1041,271.2261,3.99,3467.537991,
QI1042,271.2262,3.87,403.5592521,
QI1043,271.2262,4.13,5325.241297,
QI1044,271.2738,3.86,17026.96838,
QI1045,272.164,3.32,102.4465706,
QI1046,272.2005,3.18,43.76110542,
QI1047,272.2215,3.85,2876.182925,
QI1048,272.2577,3.92,12864.55832,
QI1049,272.2577,4.45,3436.503503,
QI1050,273.089,3.53,2755.901589,
QI1051,273.1089,3.49,5754.459223,
QI1052,273.1089,3.38,6751.722693,
QI1053,273.1844,4.14,12407.64049,
QI1054,273.2055,3.8,6527.573074,
QI1055,273.2056,4.2,11087.19156,
QI1056,273.2532,3.64,6080.834608,
QI1057,273.2568,11.61,2069.290452,
QI1058,273.2569,12.07,3924.273252,
QI1059,273.257,11.74,24530.73281,
QI1060,273.2575,5.77,1406.290429,
QI1061,273.2577,5.68,665.2710907,
QI1062,274.1797,3.86,6394.083084,
QI1063,274.8732,4.24,252.1672238,
QI1064,274.8733,14.49,708.1290874,
QI1065,275.0384,3.61,160.4560662,
QI1066,275.065,3.58,1987.945282,
QI1067,275.1246,3.5,7803.893375,
QI1068,275.1306,3.08,81.70144131,
QI1069,275.1614,3.87,1127.678514,
QI1070,275.1614,3.94,2918.626029,
QI1071,275.1614,3.72,3225.330414,
QI1072,275.1997,4.16,655.6124371,
QI1073,275.2575,4.71,11210.87388,
QI1074,276.1951,3.69,488759.6787,
QI1075,276.2291,4.67,20572.14736,
QI1076,277.084,3.46,3256.202654,
QI1077,277.0944,2.99,2506.016487,
QI1078,277.1277,3.25,5761.259571,
QI1079,277.1791,4.18,772.4869812,
QI1080,277.1793,3.78,40966.64619,
QI1081,277.1793,3.99,50537.71329,
QI1082,277.1899,3.09,136.0391446,
QI1083,277.2156,3.91,521.1238676,
QI1084,277.2368,4.08,3891.450526,
QI1085,278.1745,4.21,4567.808722,
QI1086,278.2017,3.7,5564.585782,
QI1087,278.2086,3.87,29832.9145,
QI1088,278.2449,5.03,110771.765,
QI1089,278.2473,4.58,4271.659035,
QI1090,278.8926,14.27,78185.43142,
QI1091,278.8927,12.65,5139.345213,
QI1092,278.8927,12.5,3819.951664,
QI1093,278.8928,10.42,2978.604343,
QI1094,278.8928,13.2,8671.651369,
QI1095,278.893,13.39,7294.176588,
QI1096,279.0304,3.73,1551.047996,
QI1097,279.0929,3.62,12073.98678,
QI1098,279.1584,14.22,18218.8053,
QI1099,279.1585,5.96,10469.75056,
QI1100,279.1586,10.42,3906.772394,
QI1101,279.1586,4.06,533571.8877,
QI1102,279.1772,6.62,93.82498755,
QI1103,279.1935,3.99,4810.902016,
QI1104,279.2274,4.27,439.8702465,
QI1105,279.2291,4.16,11696.88012,
QI1106,279.2306,4.31,14194.90991,
QI1107,279.2312,7.3,8300.278872,
QI1108,280.1676,3.74,1313.054091,
QI1109,280.1749,3.82,4084.293387,
QI1110,280.1877,3.78,8202.39543,
QI1111,280.1878,3.53,30248.48692,
QI1112,280.2629,4.91,174538.1437,
QI1113,280.263,4.14,11521.4376,
QI1114,280.263,4.29,2761.066362,
QI1115,280.94,13.86,58631.34292,
QI1116,281.049,8.06,85.55697116,
QI1117,281.0501,4.42,2176.267723,
QI1118,281.0504,4.03,1985.383958,
QI1119,281.0505,5.64,5731.536079,
QI1120,281.0512,4.35,1379.523235,
QI1121,281.1378,3.79,67790.01982,
QI1122,281.1647,4.06,5129.795574,
QI1123,281.1718,4.09,37686.52528,
QI1124,281.1729,3.75,1583.885626,
QI1125,281.2084,4.32,5261.807336,
QI1126,281.2085,4.19,9097.669895,
QI1127,281.2468,4.51,21705.44752,
QI1128,281.2948,4.26,3043.91218,
QI1129,282.1469,3.59,1835.762512,
QI1130,282.1469,3.34,2742.993172,
QI1131,282.1694,3.77,2385.565787,
QI1132,282.2034,3.61,518044.9464,
QI1133,282.2781,7.44,2993.644487,
QI1134,282.2783,7.28,11716.22873,
QI1135,282.2783,7.57,3811.396781,
QI1136,282.2785,14.29,6216.658297,
QI1137,282.2786,5.21,1172613.833,
QI1138,282.9043,13.46,550571.0129,
QI1139,282.9044,14.41,22147.86437,
QI1140,283.1068,4.45,4742.154001,
QI1141,283.1686,4,1865.377081,
QI1142,283.1874,3.89,7245.220748,
QI1143,283.205,7.06,177.2668437,
QI1144,283.2238,4.47,9426.296968,
QI1145,283.2241,3.99,5071.489633,
QI1146,283.2256,3.91,4609.494586,
QI1147,283.2624,5.41,4416.046195,
QI1148,283.2625,4.87,5957.9301,
QI1149,283.2626,4.68,47141.82093,
QI1150,283.2626,5.02,30322.24875,
QI1151,283.2627,4.39,9986.649124,
QI1152,283.2629,5.22,5186.521271,
QI1153,284.0559,2.91,974.5901686,
QI1154,284.162,3.46,40953.13601,
QI1155,284.2936,5.21,1824.954613,
QI1156,284.2939,4.07,2213.492406,
QI1157,284.2939,5.5,3377.657171,
QI1158,284.2942,5.62,45589.68088,
QI1159,284.3306,4.34,9853.365857,
QI1160,284.9094,14.22,8383.212579,
QI1161,285.1641,3.43,308.1812975,
QI1162,285.1647,3.47,105.095828,
QI1163,285.1656,3.45,2295.661746,
QI1164,285.2049,3.76,3074.837038,
QI1165,285.2324,3.65,2400.789279,
QI1166,285.2419,4.12,48345.08737,
QI1167,285.2419,4.43,12564.23568,
QI1168,285.2419,3.96,3012.090407,
QI1169,285.2419,14.24,5754.873919,
QI1170,285.2419,4.63,4472.329156,
QI1171,285.2568,11.74,3960.904185,
QI1172,285.2895,3.85,9374.179212,
QI1173,286.1908,3.22,10872.38228,
QI1174,286.2005,3.69,7152.163155,
QI1175,286.2007,3.01,86763.66399,
QI1176,286.2372,4.02,3905.979566,
QI1177,286.2728,4.73,444.8789673,
QI1178,286.3092,4.39,150.1405777,
QI1179,286.3098,4.51,6792.102185,
QI1180,287.0647,3.59,242.2211106,
QI1181,287.1612,3.79,8406.98726,
QI1182,287.2114,3.52,1464.341123,
QI1183,287.2212,4.3,53188.27475,
QI1184,287.2214,3.92,2814.968429,
QI1185,287.2363,5.02,3380.687055,
